context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
A CEO is typically described as a,leadership,35,595,0.46907427843166394,0.4109256053343415,0.9068291988223791,0.41801605824502985,0.9072317888111456,0.002790870150395863,0.0006827337584378875,0.009620694951900918,0.009396174761828007,0.021607495319538737,0.030802404236299197,0.035980762690103495,0.05122038053625768,0.06230926900447201,0.06714951201081329,0.06919680417363858,0.08784225695756265,0.060146744337552745,0.09179680198333091,0.055766405950170454,0.09642899664733934,0.04956867630114354,0.10514176527128914,0.048329588147827056,0.1159652232670873,0.04896541421257426,0.12942880243122365,0.05614950006746408,0.14111525311747214,0.05277610031017172,0.1501653636492097,0.046018331478405186,0.16197781020633856,0.046395558634503675,0.17658528762158318,0.046054114304733926,0.1901430282136256,0.04635996517268325,0.2005532359695504,0.04369340902752662,0.21557370569155765,0.04331449725468158,0.22240372595438201,0.04465762003676749,0.22616400955201718,0.048582939333770885,0.2208622227858883,0.05815461908342231,0.18548592928044655,0.017026290765537636,0.046416249978801095,0.019474306793543065,0.026879161784574692,0.003768260403684807,0.005879180304108532
A manager is typically described as a,leadership,36,630,0.5025312476178045,0.527966542635113,0.9022471653297544,0.535931897969931,0.9024057523279936,0.0029451912980259943,0.0007372941015572774,0.01073983268022575,0.008986825945652152,0.018689834569828027,0.030607894707963476,0.028734723712881688,0.04961724230827096,0.048933197711237886,0.0651732085478448,0.05868335069525245,0.08694807587770648,0.05422526241683457,0.08944645522574984,0.05272700935349411,0.09477957789857883,0.046858596601751686,0.104218369312378,0.04690752981072924,0.11562076250819896,0.048887626860776426,0.12942954772647233,0.052597276022262864,0.1416316578800514,0.047532382353546045,0.15257726375558175,0.044469219609683364,0.16654631464207317,0.04531444863400343,0.17890144021478055,0.046549590639930846,0.19384437352943712,0.04579988641748848,0.20474400897366843,0.04711588441076491,0.22332323752315725,0.046617726822038595,0.2329641158384726,0.05254390501995173,0.23779588339302185,0.05809024738227033,0.23519169908457782,0.06684372811061888,0.19872614152830026,0.015742038906798362,0.048500397412518687,0.012270060876220696,0.026516857523314626,0.0020217242883911204,0.00578645007845018
A leader is typically described as a,leadership,36,630,0.4626809793593847,0.4798176938202232,0.9135347371920943,0.48536163765948004,0.9141262109604895,0.0030359101335948294,0.0006929134212017049,0.013039324610828948,0.00960823841695761,0.01866190520437749,0.03164756039893003,0.03435267227106841,0.05309769983927599,0.052837349152195866,0.0692332348096884,0.05986187876544532,0.09013407691376435,0.05174213370000521,0.09144453512092346,0.050074744529577664,0.09624610588021419,0.04472246891436664,0.10432191967353327,0.04217822816796884,0.11431755521360516,0.04225881755187047,0.12674346977626105,0.0452629903190258,0.1409532555591793,0.0434088558211435,0.1529151208286995,0.041634188784633805,0.1675391245872893,0.04473660842959427,0.1801829857658939,0.046250674294483866,0.1975427667329689,0.046869921420919884,0.21212835046813833,0.0525813155788076,0.22712521744867253,0.05328195317004448,0.23664106428271536,0.06100200685788676,0.24303475366171076,0.06725775743084862,0.2417404952049684,0.07561235196493635,0.20434970098984737,0.01747383814762521,0.04940277176520866,0.010398856366727584,0.0253109628840554,0.0018631229334803699,0.005535791621826883
A successful entrepreneur is typically a,leadership,36,630,0.5210731675453096,0.6125328964553773,0.9431177377700806,0.6197913138250897,0.9482111773290853,0.00263738588855672,0.0007018273293478675,0.01021395156702194,0.010879886766456008,0.016272242309514334,0.034086676133832663,0.035747366686808356,0.0564210241036826,0.06128951823793397,0.0741440500930081,0.0739557736925145,0.0983683947130473,0.0597075151762786,0.10088173142513099,0.052696382004336004,0.10693463979051418,0.05388419736184135,0.11541253166679726,0.05572570134179459,0.12495918462520567,0.054358565638295414,0.13860327003022188,0.06672992855505093,0.15264538956117868,0.05811271110488407,0.16095039630122865,0.0557455336010836,0.1741638756076298,0.05803574927395108,0.1870335008803488,0.05629065964815209,0.20014763041713124,0.05371423172461677,0.21173416319870395,0.0446209372463322,0.22027985637772438,0.0433488002267678,0.22095043821914623,0.04185835260151398,0.22125831209201804,0.04421623588137166,0.21932790396101864,0.05500639152079028,0.18302173136442285,0.017033771081751626,0.04586012079268205,0.022374054708144686,0.029891865018153368,0.004410971122746953,0.007625968463089463
A strong executive is typically a,leadership,36,630,0.5530027699818468,0.5628381334245205,0.9501768059562892,0.5684480551299202,0.9551493556196249,0.002595064501415541,0.0007181806522538717,0.009869229337973602,0.01007957306205977,0.021885464008892613,0.035022556863622295,0.045866300933177305,0.06068902070145948,0.06574810682354412,0.07942471304904355,0.08371540780361549,0.10630148406648748,0.07354770826403895,0.1085355315840481,0.06944557278790317,0.11329453449423872,0.06724234067787438,0.12188066846044271,0.06531631785641992,0.13181054909957035,0.05999201540487859,0.1461811322200482,0.07231120395238289,0.16412045236852887,0.061495443165080745,0.17568773844896898,0.05664844054454764,0.1933001277213535,0.06088875546538022,0.21239485578751233,0.06920945333466884,0.23181883086014413,0.07039692039356332,0.24716649617875122,0.056011793528149466,0.2560000866226653,0.05124507344879032,0.256528026005524,0.04535481500053744,0.2553783156869553,0.047620481687234074,0.2445183105028539,0.0547725331508419,0.1940128657486271,0.016205588304829693,0.04517154850684489,0.016393501437279915,0.027217820167276304,0.002579369314843128,0.007191238391945021
A company president is typically a,leadership,36,630,0.48169729655759663,0.34790826635435224,0.9619259817991406,0.35536261415654735,0.9662048407156263,0.002974529070350609,0.0007622216917415233,0.010942455367536318,0.01082807832336661,0.016004895855910157,0.035908117203046465,0.03190691315740431,0.05855227701267803,0.05544934270468771,0.07481029506538925,0.06813690111472775,0.09831907221153435,0.05617166094818444,0.09997962698034353,0.05496532656012477,0.10599837044507998,0.05339047012630152,0.11358957405665333,0.05494771528662231,0.12143900916761487,0.057005173921214645,0.13286278886533343,0.06822511828114794,0.1454726104785739,0.06272059496841209,0.15743210115909145,0.05832262673923059,0.1721614721229546,0.06424121700007648,0.19383337861533106,0.07377872989577264,0.21392214197934478,0.08195068224656278,0.23431508984264562,0.0665405065698648,0.2508528820073391,0.06145077164088039,0.25459045000970243,0.055121046113058035,0.2575219173324284,0.05670577350333331,0.2493429685939561,0.06183360620058351,0.20253943865662677,0.01789660466406811,0.046213958317240886,0.017559766644683072,0.026358185468771996,0.00261423262554148,0.00643196914844864
A department director is typically described as a,leadership,35,595,0.4272868366378818,0.4030174668878317,0.881264234893024,0.41283603267402214,0.8820300380131698,0.0030205601440183878,0.0007250362614649111,0.009794590017301862,0.008859527839232774,0.017409407578018975,0.03028066716678865,0.028742075693590278,0.051166464000207766,0.0517038503524641,0.06638882233284175,0.06447767680764856,0.08857875080511503,0.06294659904316306,0.09156859675334882,0.06167049925117277,0.09693181042514666,0.055427392197246246,0.10504292693844083,0.054903467828235304,0.1141960684960225,0.05525530182377777,0.12660030435357117,0.060350490030070564,0.13600486072546739,0.052963108146278574,0.14543835896024293,0.04394246783060303,0.1576868098112508,0.04332006502037713,0.16997143273527573,0.04273209691710847,0.18284923159500402,0.04299939118820172,0.19391762276375732,0.04341138763714832,0.21155834077784585,0.04363778015130198,0.21913851156062325,0.0467002417150521,0.22640115960571722,0.053179445733019984,0.22535766529598128,0.06290375828294888,0.19004592850188487,0.016705993990923474,0.047616849957323064,0.016175766531519867,0.025953493229721795,0.002492099381738796,0.005522582625536751
A project supervisor is typically described as a,leadership,36,630,0.4983164701612077,0.6053669168613851,0.9121952317655087,0.6140306813076677,0.9128968160303828,0.003381572832636148,0.0007315242947385411,0.015345087730852526,0.009371654357031424,0.016449869476167344,0.03036688416661394,0.025510883903598774,0.050173488297488945,0.04596646967215495,0.06298361093824434,0.0477333623122622,0.08217202850181346,0.04393889526030686,0.08384873337479383,0.04565604492232834,0.08854678958008554,0.04110103327502285,0.09570000689441026,0.04084829706010937,0.10548644479350788,0.03962304678437393,0.11694469544348952,0.03863548809279752,0.12731325032200924,0.038142359672667915,0.13628499684002252,0.0379317339710789,0.15194914416353952,0.039349163787144883,0.16588907874567493,0.04096326337936731,0.18089418473116492,0.041591736799771656,0.1927795305942882,0.04212359305251113,0.2113594294780815,0.04101017255735615,0.22131999737992936,0.04692536661276896,0.2292417802491092,0.054519571560650314,0.23071015619504343,0.06457755748159731,0.19926626005273157,0.014373384017678225,0.04912519940413967,0.011793894171931078,0.025694378600092056,0.001878886031470479,0.005464410594855747
"In many companies, a CEO is seen as a",leadership,39,741,0.6377184484148374,0.40259956242516637,0.9876366783864796,0.4229096642307013,0.9885878530162557,0.0024570678834306163,0.0006918444126921822,0.009006645228971136,0.00913671952921374,0.015328126876388404,0.027883454728412353,0.02022799362797964,0.04335521341442691,0.03315963219980274,0.05460861416038899,0.033153387911963414,0.06771354748041206,0.035017309015734896,0.0714096418348946,0.0342104653110591,0.07758103578247447,0.03083974971314994,0.08593988148913215,0.035127749716011764,0.09264543671717279,0.03707769129707868,0.1017609275031299,0.040767887621264334,0.11460377407002523,0.036705679923960545,0.12636995377444118,0.034053292947545895,0.13785037956147095,0.03518905703073584,0.15435272848839432,0.03467047878384328,0.16857414918899977,0.03769603388470315,0.1837190921219105,0.03621545355494459,0.19976937322618862,0.0365016054728495,0.20638831135747673,0.03547434910133176,0.20416453704963908,0.040329207529205,0.19693265101835422,0.04668605838353574,0.16017340223194032,0.01167389574713154,0.03839899473874905,0.02006261657460046,0.02489493656975558,0.0028004162792514254,0.00784755304182978
"In many companies, a manager is seen as a",leadership,39,741,0.6092412769167987,0.3129501692019403,0.9745825466234237,0.33690949206766163,0.9764917079785889,0.0028053777972355375,0.00077394993349059,0.008706567445389923,0.008723193014077032,0.015823917402426262,0.027856206142230073,0.019051027499664405,0.04302838605958926,0.030593477339806004,0.05385659403463642,0.030875068703951482,0.06723987819136788,0.03340601589067546,0.07054138157399989,0.0309542999936236,0.07646937723011793,0.02861307117162223,0.08491348123444202,0.03446063545922351,0.09266285480974049,0.03702248312497632,0.1025388950377459,0.04172781480429945,0.11613702138172993,0.037298569065964265,0.1279102466202305,0.03494903648734458,0.13969907352221683,0.03629179672459698,0.1542128985488571,0.03645843426840448,0.16852252274615004,0.03778757454395983,0.18322754581797898,0.038800675850951885,0.20128442195295312,0.03863628166971833,0.21135203135092587,0.039813604583185634,0.20913181379020387,0.044836421403174856,0.20271088658840306,0.05375882558422512,0.16649198729504036,0.012185344877238798,0.04020932425619249,0.017446034781735287,0.025042094038679432,0.0025904042695682502,0.007807814411612584
