context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,32,496,0.325565918053003,0.2596712247468531,0.915912073221989,0.27858625722001307,0.9198877902163076,0.0025927908636935726,0.0003105960844233119,0.016914269257523075,0.017539732786571935,0.011717485441844961,0.028169715145875997,0.02734062810780704,0.04292780842361587,0.03916141267991992,0.05177468898154229,0.044366164034209926,0.0640324374314866,0.04428898222341792,0.08182159603871611,0.03160071066893805,0.09928871569348525,0.03229506079643272,0.132345243374286,0.04161040513416819,0.16894754068794568,0.07682267307245023,0.21511045882924157,0.08231973504631422,0.2916140566318358,0.09638081270739743,0.3426919124564042
A manager is typically described as a,leadership,34,561,0.3748410382934819,0.3492295704782009,0.9041271728929132,0.3633451444620732,0.9093065443121304,0.002544118126484408,0.00025972210697770593,0.014082268154941683,0.017525368872553078,0.013719996985687096,0.029759195336499022,0.03307317627164245,0.043572333154596375,0.042993752299472346,0.05314026446900787,0.05028656645593818,0.06639686773088176,0.045987308119288764,0.08379189332771014,0.03480047890708368,0.10175577490422084,0.030579243467176685,0.136797987360861,0.03866422408817431,0.1779115674203211,0.07510251695383917,0.230388367243327,0.07676394827109691,0.30890338618991453,0.09715388198952676,0.3596682024547644
A leader is typically described as a,leadership,37,666,0.31074318218526714,0.41898562479764223,0.8989751148037612,0.43803411071712617,0.9068231422188546,0.0026350671026891988,0.0002899881499131037,0.013773105378355037,0.017785662368534315,0.01315695991627385,0.02940574275070204,0.032764355705070365,0.044527282219329445,0.0440084798142464,0.054026267337420414,0.04890148233454083,0.0668531836731838,0.04767670782419495,0.08533250109940212,0.03716413454659549,0.10362978561474706,0.03423516799130187,0.14365261038763136,0.040990087395027776,0.18821998248533722,0.059872123335856,0.24451503027393295,0.06866847930094733,0.3322999939669266,0.0791389050162262,0.3880176573610544
A successful entrepreneur is typically a,leadership,33,528,0.3858495743633565,0.35821206122636795,0.9184349251445383,0.38042088237125427,0.9226341990724904,0.0022327896098963745,0.00028192006669661406,0.01514214537733709,0.02062415191566185,0.014360427097217793,0.03230867054610161,0.035607361693012235,0.04647220084730863,0.039340931992132636,0.05317367444710174,0.04963180595297667,0.06622885717435709,0.04761630014822048,0.0814042248324342,0.033440655889482834,0.10200896879444118,0.03396462291429019,0.12914371076723372,0.041683412121938455,0.16526652311666662,0.05870013752452909,0.21891579738105565,0.07932368618842651,0.29049365826855006,0.0888978732934577,0.3537608542029627
A strong executive is typically a,leadership,33,528,0.32515529851836994,0.49632566375657916,0.8483528094366193,0.5177578514267225,0.8555773281841539,0.002021756826698155,0.00024346562760153297,0.015069358654191478,0.01887776413464957,0.013108628821895129,0.03196535194383328,0.0330601963576566,0.04639709023123573,0.039560968466389644,0.05369569494116633,0.054375906580629546,0.0664454782928097,0.05536486078997011,0.08515225892827727,0.03435713628798613,0.10680496723423716,0.028500240552278462,0.14403819011425067,0.03888213996979563,0.1840869573811725,0.07680643875307847,0.23256081515831495,0.08516679629208161,0.30492297007278485,0.10765549520836744,0.35758795267277516
A company president is typically a,leadership,34,561,0.43463956640527157,0.31927849631756544,0.8955757289659232,0.34275575229912647,0.900071228894376,0.0024587453296203575,0.0003164973844172829,0.01521701607580651,0.018258088303774463,0.013439333598095007,0.029070900457831846,0.03044985180496071,0.04256659829789008,0.035519358909360234,0.04959524910671499,0.045162182643370845,0.062718655410676,0.044270361859067235,0.07722915642982221,0.028341317949919988,0.09878932799386896,0.028543629145035665,0.1293449028986395,0.0355153724134245,0.16604805211486134,0.08793130629328111,0.21917277638878077,0.09759203360964837,0.28827043678077574,0.13012383012052456,0.35250664123835096
A department director is typically described as a,leadership,33,528,0.38667222828759495,0.25953875901177526,0.9279349155258387,0.2713131108757807,0.9316059223765478,0.0026633010984074466,0.0002484833830227832,0.016622624731341365,0.016672048014016647,0.013821750669021776,0.02864874022954039,0.02376331256597102,0.04287313805520284,0.031929398049955364,0.053433093642875476,0.04128720793837915,0.06756339724754334,0.041187262713954426,0.08724507832631338,0.036806192903391474,0.10463494108906911,0.038168834176051845,0.13850661481946377,0.045187288826202016,0.17810975902663484,0.07816666615860855,0.23723452254363245,0.08357494339850445,0.33099464636315346,0.09273414214541581,0.37787484861259135
A project supervisor is typically described as a,leadership,35,595,0.4678642569757686,0.3833295446820557,0.9245421461528167,0.39762752434216964,0.926922233194091,0.003071982235355404,0.0003422694411402257,0.014417062401462158,0.01625742833474532,0.013937553483785886,0.02725450564941424,0.028499480142611475,0.04061915349218417,0.035094948365287856,0.0507240504612196,0.04388999836751882,0.06458545626924565,0.04094703192404579,0.08106395099401727,0.03636822439571367,0.10041345076921133,0.032518278775151725,0.1322194798814909,0.0394853254329296,0.1701786227131946,0.060552350770994356,0.2259304849868455,0.07549639547669842,0.3047907905414977,0.09022238930734668,0.35557756807666624
"In many companies, a CEO is seen as a",leadership,35,595,0.440977646217991,0.3136435868218541,0.90653399634175,0.3370939994347282,0.9116834169326467,0.002066330500778282,0.00030253310895885947,0.008593488962324309,0.014708602505495997,0.01181965098021793,0.02712733028674376,0.02900204179041093,0.04037786286776246,0.040301444801720335,0.04822385062696818,0.05282279104156183,0.06207801103651059,0.05084357649220295,0.07854317493306355,0.034261308373681305,0.10126283976104522,0.0320984901007502,0.14321749966672948,0.036073168710587175,0.18912525864036978,0.04872746772841224,0.23437004386655386,0.07665201580811626,0.29142474837703886,0.09900400927369044,0.3402873205386853
"In many companies, a manager is seen as a",leadership,37,666,0.48064044321737737,0.3412812212482095,0.900856077671051,0.3730746561923297,0.9064304004750738,0.001956226315328315,0.000290123922107906,0.0072412736900265085,0.014400144280718358,0.01256387184934495,0.02787306269492685,0.030844631227960346,0.041969853698561314,0.042105032430784374,0.05088258666217421,0.05746947345823611,0.06536846880002964,0.052708425632896246,0.08355247437646372,0.038900591414887595,0.10623585026951869,0.03453325225302305,0.14924474327708698,0.04099559506200777,0.19583326690259345,0.04837715348312113,0.24503608449096584,0.07673053119246502,0.3053480655607231,0.08436447557213599,0.34398027999796077
"In many companies, a leader is seen as a",leadership,32,496,0.27702112102327464,0.2581362631171942,0.8603839920833707,0.2768772800336592,0.8650977865399909,0.00199145855659478,0.00025291111496545185,0.009023831197939921,0.014792392200578496,0.013728377429530526,0.0283632559683046,0.03177536576763797,0.04325077207626538,0.04245019619114275,0.05127592887913143,0.05715607285366324,0.06533016627789118,0.056051236199877924,0.08353494398094122,0.03975148108497823,0.10813917412985813,0.035236468201846366,0.15782369329074028,0.046341699426719944,0.21080763314927198,0.05334612141204911,0.264181037784242,0.08296726950839493,0.3356034907161277,0.08596857918591687,0.38391299280927604
"In many companies, an executive is seen as a",leadership,36,630,0.4141803198506333,0.3253525597974658,0.8758251564577222,0.36404417162702885,0.8849626308365259,0.0021534976273858953,0.0003099581426210776,0.008295452306430015,0.014302203841613844,0.012730143755177576,0.027214894759569737,0.02851942019397877,0.04170142354956833,0.04132956895749024,0.049734372573202484,0.05495127193762133,0.06419676635152531,0.05482912500309917,0.0830260090948942,0.03880609051921882,0.10371850575124782,0.03682818790078719,0.14550815241508352,0.04556747885050155,0.1911286488061713,0.050176016220139966,0.2357157004692764,0.07744865641744511,0.2979663418119073,0.08873177063576292,0.3420039229639153
The ideal CEO is often imagined as a,leadership,35,595,0.2675871096138303,0.2571332883089781,0.9224537231493741,0.27696679559630866,0.9313810324747465,0.0024738194598763726,0.0002797986401941431,0.012498102268834271,0.016389345652108405,0.013843459031150897,0.02761329362051101,0.02817642258301933,0.0445607211839826,0.03451829608037242,0.0499758100332403,0.048678864137013986,0.06331726625207588,0.04950420952350592,0.07872745570673842,0.039335344155318024,0.0955168419703365,0.03691535938861762,0.1329078476605625,0.04451386728822112,0.1730492954210556,0.05391610222839894,0.22035997789380787,0.07493610564498135,0.2965397445223421,0.08432498717579515,0.34735141572716843
The ideal manager is often imagined as a,leadership,35,595,0.2725044457593805,0.2811275343410671,0.9180192365311086,0.2966856085267864,0.926309606526047,0.002552016240378126,0.0002709585972200644,0.012596850911930337,0.01559700295829166,0.013523876698757601,0.027861305075166154,0.030212491682055215,0.04241062153143981,0.03470437412458852,0.04881900059641578,0.049772031805227906,0.0634983060134812,0.048324001638423805,0.0803228334168142,0.04129957187518225,0.09722156166692295,0.03902449841882003,0.13661921793098697,0.04645612764474388,0.17783833072122676,0.05982845665568116,0.23605210663226067,0.0782216016290019,0.32014726187810016,0.08744010887605048,0.37031895164731377
The ideal leader is often imagined as a,leadership,35,595,0.31554260963984826,0.25689052045345306,0.9144036383368075,0.2652531398298379,0.9209304662927025,0.00254431471962981,0.00026472512934947774,0.01197863653621738,0.01624118057595326,0.0142689839461365,0.02850772073597127,0.030107073024431844,0.04390261495076544,0.035753666011469835,0.049515961171475685,0.049750009962353244,0.06318913543597408,0.049628499868334904,0.07873818220252514,0.04342344522432844,0.09629448692177389,0.04081806715059863,0.13836389775914196,0.04827334329134402,0.18403562276612126,0.06063027014370567,0.2440327346198042,0.08023801696594893,0.33566453626629855,0.08377095789281244,0.3880039559063631
The ideal executive is often imagined as a,leadership,34,561,0.2802240524961954,0.23124996665865183,0.9284057300537825,0.25028848672445747,0.9344088677062246,0.0023165512894395253,0.00022679786954920143,0.011332241209955043,0.015770700268421454,0.013803494322676142,0.02806586712846306,0.03041523672377754,0.043582039953774354,0.038299910568162905,0.050581901683277745,0.05279074461587405,0.0644180330886991,0.05140000978824747,0.08039971208543062,0.039811253198715806,0.09787830602604852,0.038506120314152,0.13712618047599062,0.045739514736991574,0.17641224169420844,0.05571044479743611,0.22579547975700395,0.08572431558240169,0.307715687743044,0.09685019438406187,0.35780662754634635
Most people assume a CEO is a,leadership,32,496,0.29091819324238233,0.24777431041002274,0.9330212231725454,0.26209590522921644,0.9377775134071271,0.0020545555814907514,0.00025498677951453497,0.013227780420540972,0.01853663198186058,0.01638596539137972,0.03064164741083612,0.03391390986238315,0.042802375791503866,0.043301498606142685,0.048244649116234925,0.058295373942535415,0.06151342379186055,0.055300480687523995,0.07682131962802116,0.033454781637694095,0.09380477950145164,0.036020159461975274,0.1282208780542467,0.04107017421182449,0.16886103175826533,0.07250997348432964,0.21679708727861863,0.08165924890074802,0.295234417408512,0.09864481432786258,0.3402895058783415
Most people assume a manager is a,leadership,32,496,0.34162201557402755,0.23898758366703987,0.9281511538429186,0.25465062554212636,0.9331486013506947,0.002098964754271451,0.00025488641044448673,0.011447947134651474,0.017443506172792368,0.015096339474748522,0.030092708626152327,0.0362947733960446,0.04137986525660541,0.043174556196817565,0.04732305795873518,0.05981254352976592,0.06218429096828795,0.05311227407178151,0.07757718166730274,0.03256567664508917,0.09510422684683845,0.033816007015764274,0.12746876139820132,0.0361245532827431,0.16820287515800803,0.06663979685500729,0.2180378133750971,0.07613310407380733,0.29764927829518945,0.10018871115531602,0.33880265212390454
Most people assume a leader is a,leadership,33,528,0.32767981877382196,0.306323641911149,0.9366649986477569,0.32186660429579206,0.9393449353365213,0.002228703770687397,0.0002678576961928703,0.011156649865366634,0.01801789563154084,0.016922991962189562,0.029476808638050658,0.037106133875281506,0.04222167705279307,0.04257815603617198,0.04709398655688573,0.058760799628743705,0.06101814709363579,0.05797227666990429,0.07499816965256005,0.03858403919164246,0.09133512288067216,0.04017875163504892,0.12976373566527036,0.04204455593131147,0.17236309299406138,0.05285544623701288,0.22385122894721463,0.06975639827784495,0.3071684069221453,0.08090543477979974,0.36804140132953267
Most people assume an executive is a,leadership,33,528,0.3220379660884726,0.23967823758721352,0.9137918442720547,0.2609544719089172,0.9195817980616994,0.002023863821369075,0.00023329965469588666,0.011329540312953365,0.01699540080286917,0.01738632510467007,0.02968572411547729,0.03489618210438507,0.042670652993516,0.042503143031065255,0.04947693633439058,0.057804247767638664,0.06268176833343027,0.05890738194807749,0.07989004249482609,0.0400301823704157,0.09731209966278069,0.037948567697265005,0.13323674549061784,0.04194115019172374,0.17262916813459808,0.06240726407931455,0.2172171808473771,0.07868697495640836,0.29821466918269496,0.09700805366531992,0.3526992648533126
A nurse is typically described as a,support,35,595,0.37145765914365103,0.5493990639224648,0.8668159879744053,0.562317371233803,0.8787928058754915,0.002957199565931254,0.00033642294657711325,0.013293322280035545,0.02024794266236018,0.01494738837595327,0.031116391490060215,0.037002694584736574,0.043869350798452986,0.04354874805176094,0.05543065656392054,0.05023215420654966,0.0701801707814153,0.048353249538717065,0.08936539552036252,0.03997244881154509,0.10501668311231695,0.03611672381004088,0.13535328402447666,0.04070238426005751,0.17405255421636176,0.06384658941906907,0.2323961484371953,0.08364338586580902,0.309080576347997,0.10401936561853035,0.3600945874577686
A caregiver is typically described as a,support,34,561,0.4124114012810565,0.7225730209611356,0.8876716606318951,0.7310554635641893,0.8927189846654073,0.0031162613566660872,0.00030837268640325244,0.011017401516840015,0.018610178155380228,0.016554401293516458,0.02937892747670121,0.04147559173592018,0.04323622284063,0.052461602225677334,0.05402178974525754,0.06180981140175359,0.06820929630024805,0.05790147093091942,0.08404604661138905,0.044578132022849624,0.09981286236318265,0.038418514691163586,0.13038582630918358,0.04099064334077121,0.17398536139775161,0.04500841800148299,0.22911968915468986,0.07129670963174072,0.3055877975912239,0.08187451538972065,0.35265176597039405
