context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,30,435,0.11527558042192562,0.3385505697224289,0.7598149555269629,0.3571619768772507,0.7772827187436633,0.0,4.070817756958907e-17,0.0,5.921189464667501e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.0,3.700743415417188e-17,0.0,2.960594732333751e-17,0.0,2.2204460492503132e-17,0.0,1.4802973661668754e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,3.700743415417188e-17,0.0,2.960594732333751e-17,0.005152199316439478,0.008598470908796944
A manager is typically described as a,leadership,30,435,0.11920840399846082,0.3769913683645427,0.7762103471904993,0.39054181773099117,0.7870433261268772,0.0,4.810966440042345e-17,0.0,7.401486830834377e-17,0.0,5.921189464667501e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,8.881784197001253e-17,0.0,3.700743415417188e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.004944587423324642,0.008037320513131212
A leader is typically described as a,leadership,33,528,0.13073594898752178,0.3147210138849914,0.6750606275163591,0.329662474381621,0.6892243952606805,0.0,5.3828995133340925e-17,0.0,8.7472117091679e-17,0.0,6.728624391667616e-17,0.0,5.0464682937507114e-17,0.0,4.710037074167331e-17,0.0,5.3828995133340925e-17,0.0,2.6914497566670462e-17,0.0,6.055761952500853e-17,0.0,4.710037074167331e-17,0.0,2.0185873175002847e-17,0.0,3.700743415417188e-17,0.0,3.027880976250427e-17,0.006360190455208026,0.008492884986109952
A successful entrepreneur is typically a,leadership,26,325,0.1299498026638382,0.47223057178780437,0.7902980577200651,0.4880262796068564,0.8023762234952301,0.0,4.2700885562506023e-17,0.0,1.1102230246251565e-16,0.0,6.832141690000964e-17,0.0,3.843079700625542e-17,0.0,5.124106267500723e-17,0.0,2.5620531337503614e-17,0.0,3.416070845000482e-17,0.0,1.708035422500241e-17,0.0,5.124106267500723e-17,0.0,4.2700885562506023e-17,0.0,5.978123978750843e-17,0.0,3.416070845000482e-17,0.005832507124481687,0.009725796547113
A strong executive is typically a,leadership,31,465,0.177046861293797,0.2620298406109214,0.6017989297397435,0.2853278325055726,0.6320332858595066,0.0,5.0139104337910294e-17,0.0,8.237138569799549e-17,0.0,7.162729191130042e-17,0.0,2.5069552168955147e-17,0.0,2.1488187573390126e-17,0.0,2.865091676452017e-17,0.0,5.372046893347532e-17,0.0,1.4325458382260084e-17,0.0,3.581364595565021e-17,0.0,2.1488187573390126e-17,0.0,6.088319812460535e-17,0.0,3.223228136008519e-17,0.005315713242920134,0.008629610413940846
A company president is typically a,leadership,32,496,0.15814639911776307,0.30619864584878087,0.714214030187577,0.3398494840366766,0.7534197783097625,0.0,3.469446951953614e-17,0.0,4.85722573273506e-17,0.0,6.245004513516506e-17,0.0,4.5102810375396984e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,6.245004513516506e-17,0.0,3.469446951953614e-17,0.0,3.469446951953614e-17,0.0,2.7755575615628914e-17,0.0,3.469446951953614e-17,0.0,2.42861286636753e-17,0.0069454312853387936,0.010226984403278305
A department director is typically described as a,leadership,29,406,0.18515895110033886,0.34711816627532244,0.7605917113833129,0.36528356600319967,0.7748352149792481,0.0,3.062684205862501e-17,0.0,3.4455197315953135e-17,0.0,6.891039463190627e-17,0.0,3.062684205862501e-17,0.0,3.062684205862501e-17,0.0,7.656710514656253e-17,0.0,3.4455197315953135e-17,0.0,6.891039463190627e-17,0.0,3.828355257328126e-17,0.0,3.062684205862501e-17,0.0,4.594026308793751e-17,0.0,4.976861834526564e-17,0.0044218286783020075,0.008412678772893365
A project supervisor is typically described as a,leadership,30,435,0.19697796846712887,0.4451751827728003,0.9007391456980258,0.460333047027234,0.9077552167436806,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,7.401486830834377e-17,0.0,4.4408920985006264e-17,0.0,7.401486830834377e-18,0.0,2.960594732333751e-17,0.0,1.4802973661668754e-17,0.0,5.181040781584064e-17,0.0,1.4802973661668754e-17,0.0,2.960594732333751e-17,0.0,2.2204460492503132e-17,0.0,1.850371707708594e-17,0.005337787561084077,0.00752070633288708
"In many companies, a CEO is seen as a",leadership,30,435,0.14427782462435274,0.3423000453040004,0.6957441722042859,0.3686163733364083,0.71478303859476,0.0,2.960594732333751e-17,0.0,5.181040781584064e-17,0.0,5.181040781584064e-17,0.0,2.590520390792032e-17,0.0,3.700743415417188e-17,0.0,7.401486830834377e-18,0.0,1.4802973661668754e-17,0.0,4.4408920985006264e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,4.4408920985006264e-17,0.008103381100727341,0.009774908568357521
"In many companies, a manager is seen as a",leadership,30,435,0.144361407453139,0.3303099414333701,0.7111699152737856,0.36701966484542936,0.7349136952543631,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,3.700743415417188e-17,0.0,3.700743415417188e-17,0.0,4.4408920985006264e-17,0.0,3.700743415417188e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.00710571148339366,0.009744794110493275
"In many companies, a leader is seen as a",leadership,28,378,0.09552512752940212,0.3786077443510294,0.7671637148596346,0.39415050359093584,0.7822142781224102,0.0,4.7580986769649563e-17,0.0,7.137148015447435e-17,0.0,4.7580986769649563e-17,0.0,3.9650822308041306e-17,0.0,2.7755575615628914e-17,0.0,3.172065784643304e-17,0.0,2.3790493384824782e-17,0.0,4.7580986769649563e-17,0.0,2.3790493384824782e-17,0.0,3.9650822308041306e-17,0.0,3.172065784643304e-17,0.0,5.947623346206196e-17,0.005885653762467288,0.00913634743369535
"In many companies, an executive is seen as a",leadership,31,465,0.15110411161499784,0.29486074205487967,0.6440005768090487,0.31839750066865236,0.666237304918468,0.0,3.9395010551215234e-17,0.0,5.730183352904034e-17,0.0,4.297637514678025e-17,0.0,4.297637514678025e-17,0.0,4.297637514678025e-17,0.0,5.0139104337910294e-17,0.0,5.0139104337910294e-17,0.0,7.162729191130042e-17,0.0,4.297637514678025e-17,0.0,2.1488187573390126e-17,0.0,2.865091676452017e-17,0.0,2.5069552168955147e-17,0.008787888900137153,0.01029185486333226
The ideal CEO is often imagined as a,leadership,29,406,0.1173265128047728,0.24141146428883076,0.6617733410093933,0.26367592047608923,0.6800813096342608,0.0,3.062684205862501e-17,0.0,5.3596973602593766e-17,0.0,6.891039463190627e-17,0.0,4.2111907830609384e-17,0.0,3.828355257328126e-17,0.0,4.594026308793751e-17,0.0,3.828355257328126e-17,0.0,3.062684205862501e-17,0.0,5.3596973602593766e-17,0.0,2.2970131543968756e-17,0.0,3.062684205862501e-17,0.0,3.828355257328126e-17,0.006046615999728722,0.008541553088910133
