context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,36,630,0.40650172583939137,0.3385505697224289,0.8801906651351601,0.3583944738129503,0.8867630358126917,5.186342603139989e-05,1.0234298317599958e-05,0.000818029847524246,0.00022002272319168427,0.0006227061819631328,0.0002780591852528596,0.0003637217424295985,0.0003401629331586849,0.0006523249862077913,0.00033034343462796164,0.0007547131448432408,0.0005495549115804484,0.0008479736455759096,0.001232521988597937,0.0008259380046614693,0.0009505713826028309,0.0008918993399725858,0.0022162618169769676,0.0014263254225411897,0.0023160573114210043,0.003812389429443503,0.006169792190706448,0.007770682603541319,0.014246897173197085,0.0676623581920573,0.19061696619099308
A manager is typically described as a,leadership,34,561,0.39120110790624885,0.3769913683645427,0.8912606607191265,0.3890242672787281,0.8940404572786065,5.381352723422548e-05,9.068470348016401e-06,0.0008019438076618633,0.00022480906000139502,0.0006084348041890855,0.0002981399260712372,0.00035531341191234994,0.0003478746175041618,0.0006299134761258556,0.0003461551555158077,0.000705817142543356,0.0005582670873659065,0.0008314743557719044,0.001208717136655644,0.0007848727074863514,0.0009798368820885218,0.0007795290214666577,0.0025509708506213694,0.0015115054812667762,0.0025225118217252615,0.0041909617253987575,0.007031354941450165,0.0085135010291784,0.015882082082032803,0.08059038639723778,0.23536209912982045
A leader is typically described as a,leadership,35,595,0.3392039598343319,0.3147210138849914,0.8989019251894206,0.32485262443879037,0.9014200344463461,5.787303787961333e-05,9.280037735852936e-06,0.000899558261589891,0.00021508199463240134,0.0006441688919410305,0.0002764395159257305,0.00036609125859632965,0.00034166845381664273,0.0006403613696218137,0.00034377804276926365,0.0007194594974937132,0.0005571802723591082,0.0008697214446997424,0.0011836547096350275,0.0008335925960070408,0.0009523937163733898,0.0007551818759943754,0.0028349270480064843,0.0014507899567588916,0.0025463317062822772,0.0036958251287347813,0.007020201972478295,0.007740415718951057,0.015938389565797424,0.08166193881860913,0.22961487834908628
A successful entrepreneur is typically a,leadership,34,561,0.35405510983930316,0.47223057178780437,0.9423946925671771,0.4967561542252952,0.9456493441175553,5.564580475782998e-05,1.0933149201762609e-05,0.0010109988075791883,0.00021386957936530136,0.000770957409614311,0.00028813588211388174,0.00045694966157474215,0.00034666538623188725,0.0007872736557286397,0.0003468646214848854,0.000923706876360524,0.000588948494703658,0.001011595655626708,0.0012380260977573674,0.0009168627761664674,0.0008881812307462107,0.0010271773912937775,0.002274005455986752,0.001561325368829022,0.0020842475789324575,0.00438448083848613,0.005367346386437168,0.008696760047100524,0.011675066079589617,0.055751310425810656,0.1598736784913123
A strong executive is typically a,leadership,33,528,0.27517750354146786,0.2620298406109214,0.9242432410828769,0.2813060337648494,0.9261475718740257,6.0027092845972236e-05,1.0978233996784784e-05,0.0009873910042958686,0.0002042045261223535,0.0007858792705122357,0.0002833219236315531,0.0004850625972594611,0.000344250082150494,0.0008694834853713618,0.00037623101066511146,0.000997047697501069,0.000641854803302003,0.0011851915433092987,0.0014763344323277764,0.0010841987450421508,0.0011371734852861646,0.0011643853309957822,0.003503701983187633,0.0018453392792204266,0.0030876238600398916,0.004174649835614412,0.007910865361897976,0.007689741942697722,0.01746111481570077,0.07185852392625453,0.2537751346270903
A company president is typically a,leadership,35,595,0.30033407334526574,0.30619864584878087,0.9527124871965498,0.33685331575543387,0.955988733113827,5.782666393396452e-05,1.1140183714258052e-05,0.0010360107924374396,0.00020506834330754462,0.0008230010514275533,0.0002910212631069545,0.00047495216810768267,0.0003847100715921885,0.0008116642068618522,0.00036937031199256253,0.0009714664992919754,0.0006230059109752543,0.001097059184982892,0.0013325242313477854,0.0009771580653499684,0.0009665242904376299,0.001012875622270031,0.002466980674441158,0.0016542110895034945,0.0022400105157973477,0.004656571867123561,0.006119798072027335,0.010001586920459098,0.013592012253742613,0.06062712343964373,0.15862426493773743
A department director is typically described as a,leadership,35,595,0.43733726604046796,0.34711816627532244,0.8566430048085749,0.36281797973424545,0.8587867707692567,5.597600591264868e-05,9.968708987893673e-06,0.0009204709579326976,0.0002273131894894309,0.0006477160090263616,0.00028505743525843375,0.0003713317757759678,0.0003820342529806516,0.0006735314079746023,0.0003457466831022073,0.0007257693547052213,0.0005630980610915921,0.0008452288835364206,0.0011871549026363194,0.0008349032832096792,0.0009080203689983999,0.0008389785213369534,0.0023670050495640605,0.001420942699750466,0.0023258291332339366,0.0038785468868570146,0.00621534030148474,0.007826851218812172,0.014384388321416305,0.06908891648252649,0.17355609552129228
A project supervisor is typically described as a,leadership,35,595,0.4928705246421711,0.4451751827728003,0.8924601452890784,0.45596571952955856,0.8949477759806541,5.761539698449088e-05,8.967214953324389e-06,0.0008583109975019061,0.00022872733323099517,0.0006884438272862249,0.0002929742364550839,0.0003716837863077302,0.0003609768787815033,0.0006070841048992819,0.0003442495436935771,0.0006696456656988078,0.0005406194228321162,0.0007618949646432082,0.0011088343257328675,0.0007483888193286622,0.000852385302423613,0.0007439171213976492,0.0023127894444012497,0.0012953062522606462,0.0021815151298520932,0.003453119371772663,0.005738756628094653,0.007759033629613881,0.012752977530064607,0.06927193537783519,0.15354891589890854
"In many companies, a CEO is seen as a",leadership,35,595,0.2133651291433921,0.3423000453040004,0.9089015848003328,0.3695953331916826,0.9196626799821388,5.436791046489683e-05,8.369039885988298e-06,0.0010850765260730472,0.0002133596170973259,0.000762143779404685,0.00025423398587851585,0.0004229616175218241,0.00035770340188147543,0.0007332596256674524,0.0003450604073443886,0.0008211977416464898,0.0005141280712373503,0.0009455153264028574,0.0011249591329614863,0.000793481363042244,0.0007999119042833363,0.0008737735227380327,0.0016507008713047603,0.0012046087576161255,0.0017303344769135911,0.003523978847769446,0.004799870769127766,0.006872812910437729,0.010727833821432359,0.05077697060879063,0.1258896362752019
"In many companies, a manager is seen as a",leadership,33,528,0.21693392165013486,0.3303099414333701,0.9204858181765303,0.35626527975546196,0.9284091602712579,5.595352953692231e-05,8.709765039130373e-06,0.0010630183654920969,0.00020462772868913527,0.0007853744938740583,0.0002671710120688497,0.0004254102996230549,0.000377568479144463,0.0007729917055752195,0.000346407513389425,0.0008677944138395779,0.0005182435435151041,0.0009954533209459856,0.0010696765728131076,0.0008748194637106125,0.0007990741490455341,0.0009645274225410339,0.0018076914338945906,0.001301343302963747,0.0017858456583750965,0.0037836390043365156,0.005140506883476357,0.007889929754035225,0.011745843662908338,0.05291260800564227,0.14951092914699865
"In many companies, a leader is seen as a",leadership,32,496,0.2635491962432525,0.3786077443510294,0.916968219447881,0.3951804074313259,0.9252411002235021,4.8875246376326345e-05,8.563598701986919e-06,0.0010875154156960321,0.0002153714134711278,0.0007677599423367586,0.0002669936868891394,0.0004245116003793609,0.0003728101413409124,0.0007574565722728962,0.00035465364780523645,0.0008712032512891972,0.0005212156652674264,0.0010012864565406368,0.001075222420086841,0.0008201921369852345,0.0008131025980002426,0.0008464652516208033,0.0019569875562937093,0.0010940661106531979,0.001801309345069984,0.003185638691587953,0.005101041720173376,0.006325151012633482,0.011691866988432394,0.04377225360884783,0.15357096629251193
"In many companies, an executive is seen as a",leadership,34,561,0.20928334146565297,0.29486074205487967,0.9076032396405935,0.31479940893041203,0.9154023997107288,5.311606026284711e-05,7.979782918845229e-06,0.001109853808905296,0.00021718949822759314,0.0007832333535372112,0.0002687326710474662,0.0004291852430487087,0.0003798827807292832,0.0007522117522087107,0.0003543488300872418,0.0008444172285953447,0.0005236177481877919,0.0009469165915779194,0.0010999162177404154,0.0008101067410601347,0.0007928166437318915,0.0009007408557360196,0.0017706509893714256,0.0012477205038851826,0.0018052427989713737,0.003701798936970093,0.004959264031994102,0.007243765845587135,0.011180272010627476,0.05457244368295111,0.14299344309393794
The ideal CEO is often imagined as a,leadership,34,561,0.22254463229549287,0.24141146428883076,0.87403479591012,0.2626354598614853,0.8854095575225074,5.483294356157895e-05,9.05743231190382e-06,0.0014075613685487181,0.00022832271947634427,0.0009006077627986196,0.00027027466158892913,0.0005318039967355515,0.00038202273166853114,0.000885823624858392,0.0004021862863654318,0.0010179965161032157,0.0005694464185130702,0.0010898111575149954,0.001088385209715515,0.0009320625413488296,0.0007320556639792991,0.001000722758967458,0.0017937530871652905,0.0013196287304089356,0.0018001754387544791,0.0036833777209136862,0.0048462767011372455,0.006917533547741601,0.010896565713019129,0.05909886279377892,0.1395657805065523
The ideal manager is often imagined as a,leadership,33,528,0.22502923197658015,0.24229162046685815,0.885523525532335,0.2568193206061551,0.8913426434592111,5.599404786465676e-05,8.075940219726634e-06,0.0014338653525821944,0.0002369046432612884,0.0008937679827688117,0.0003073316266562874,0.0004995240662316356,0.0004222046103570613,0.0008890465571642817,0.0004152917834726936,0.000999964082736055,0.000572818942445615,0.0010920902184768766,0.0011002354122921045,0.0009709321286429226,0.000776927633242919,0.0010100851971650382,0.0019110466259461,0.0013613326555571247,0.0019183628068349238,0.0038317994204248376,0.005476189542771555,0.007627248163615886,0.012706898700076259,0.08120844555711713,0.1853362261634493
The ideal leader is often imagined as a,leadership,36,630,0.20801246151607164,0.2818532856181264,0.8857024614699185,0.3040434723297949,0.8964469559577992,6.264148201966119e-05,9.052111194057182e-06,0.0013395640751731866,0.0002292189851048312,0.000879477228421093,0.0002809557563812934,0.0005135054419724689,0.0003985152037131179,0.0008846199512355807,0.00039500855013625363,0.0009613630150474505,0.0005620008003855302,0.0010482628003466588,0.0010426949131114582,0.0009262446209297768,0.0007274517689641139,0.00096461602641309,0.00210208144298669,0.001399042107074852,0.001834174955475119,0.0038338125484405163,0.005106973220699489,0.006684138744898125,0.011696949758504006,0.07021151871113544,0.1663594292456585
The ideal executive is often imagined as a,leadership,34,561,0.22070309792844064,0.22338326298631728,0.8513114438392222,0.23675328874014667,0.8591622327930963,6.126928264964182e-05,8.329380843552503e-06,0.0014174750304319233,0.00022825127529066893,0.0009542274580425649,0.0002822205156898729,0.0005848964961154535,0.00039432829849405564,0.0009799471144048021,0.00041420440183774254,0.0011116285350464548,0.0005838685919675832,0.0011938629255053743,0.0011046507108136378,0.0010173863333677177,0.0007618996159558947,0.0011274030680340885,0.002027831534971335,0.0015992292160931494,0.0022195070444434354,0.004191806056616232,0.005982657683384609,0.007371805402128783,0.013834923250894141,0.07933283102071195,0.2104853047556556
Most people assume a CEO is a,leadership,33,528,0.24209811257466157,0.2610123115591705,0.9159364961087704,0.28241112203977536,0.9208417103909596,5.454077762688167e-05,9.238027656463617e-06,0.001152870777492563,0.00025427602604566335,0.0007679419289752153,0.00026010794567863575,0.0004393681071254999,0.00045098312661173365,0.0007781649897441505,0.00046318738382289393,0.0010009705814578891,0.0006291268566446744,0.0010693798696415407,0.0012762668671792952,0.0009540368165852096,0.0008501159047982512,0.0011541334773477916,0.00173847125460724,0.0016218804440170033,0.002031963834795065,0.004156603588850321,0.005392461161767961,0.007684255478367159,0.011909307812635009,0.06501047049873643,0.1930274172036236
Most people assume a manager is a,leadership,30,435,0.23610073392391648,0.296325848903507,0.9259934538276866,0.3064922674820991,0.9297371483535244,5.612601905141946e-05,9.928705759321143e-06,0.0012677447188380524,0.0002591100710705008,0.0008179248209525549,0.0002794705252634218,0.00047348038462300784,0.0004683505179145434,0.000851982672631858,0.00044959017647044165,0.0010988693771230595,0.0006265082286204556,0.001170717274516107,0.001235506250497346,0.0010805865890092998,0.0008810718762226462,0.0013478473657945417,0.0018611403608151833,0.0019866377057919903,0.002194511753879469,0.005048278396640982,0.006015806256377187,0.009201843463281466,0.013227407954748955,0.0702997391564073,0.21150576406167051
Most people assume a leader is a,leadership,31,465,0.24192879642082174,0.30745924497023225,0.8986586162354797,0.3243071532488102,0.9036630699829402,6.196483776944487e-05,1.0526400272293753e-05,0.0013278964430283088,0.0002579401922487308,0.0008871389778452793,0.0002667193380398895,0.0004893008851626858,0.0004642069583359045,0.0008386014909685242,0.0004374302154741478,0.0010451201150551825,0.0006110292674223848,0.001143361722475796,0.0011833775564000744,0.0010166806210133842,0.000843216091322315,0.0011535342643022972,0.0020684878023906153,0.0018072721773592262,0.0021493340659888855,0.004247997606304302,0.005722939680034939,0.00754089917457106,0.012797194543507688,0.06875151773025054,0.19938393568252913
Most people assume an executive is a,leadership,34,561,0.22968816217516286,0.23967599077150226,0.9376316334819421,0.25871690722487983,0.9420733969836874,5.510025865459007e-05,9.895651468576758e-06,0.0012912961284931527,0.00026215218065514035,0.0008307472210008076,0.0002666771531846083,0.0004816462752255699,0.00046316391174228795,0.0008311850818398524,0.0004565892578541766,0.000999460727737386,0.0006389507876459167,0.0010960763603209077,0.0014164347270977276,0.0009348803710523241,0.000947591152762498,0.0012491534872310294,0.002035844908001183,0.0017338111860012687,0.002447138555142271,0.004237612661706125,0.006519909629973407,0.008137795648800185,0.015095555520144296,0.07354996928486397,0.23418901868724207
A nurse is typically described as a,support,33,528,0.41933772532298663,0.5763574317097664,0.8890998428687453,0.5845117307708279,0.8922063212630746,4.155622622629216e-05,8.894964684924567e-06,0.0006668033822051822,0.00023952321354843895,0.0005679831104660317,0.00028247974708906615,0.00031886610258473547,0.0003419186354969766,0.0005696784143733866,0.0003230925601791804,0.0006411032474112198,0.0004975025002466352,0.0007479097997047489,0.000949654848646246,0.0007632361608377855,0.0007612448331541291,0.0008124650568478305,0.002246706463721765,0.0014647400580723607,0.002217380998985927,0.004049724118871577,0.006131232042711464,0.007501546491767884,0.013703964533564164,0.05740971552593365,0.17575131721784004
A caregiver is typically described as a,support,34,561,0.4956047637972551,0.630046880338341,0.8887846451252699,0.6366556030243373,0.8955020566063467,4.941636023180031e-05,9.749379112894744e-06,0.00077815777168426,0.00021992934185771965,0.0006312909938110914,0.0002717392427582412,0.0003293830817204089,0.00031538421606282474,0.0005575024688919439,0.00031630254228348317,0.000607754114202588,0.0004816455956019676,0.0006941170922425478,0.000920180730329502,0.0007481233386669519,0.0007195130413021595,0.00084076026079945,0.002052361307565691,0.0014495354445148631,0.002088115705621073,0.003995346190931179,0.005426993654552883,0.007623938498309724,0.012948628305085056,0.06304773697862955,0.17746642429005835
A secretary is typically described as a,support,35,595,0.30277843883482086,0.23564579687081277,0.868124810513109,0.25014243771875044,0.8713087555170205,5.897172989421697e-05,1.0346179188843888e-05,0.0008203732185641921,0.00021676122471037118,0.0007093721596176049,0.00027939361029956405,0.0003880811546805426,0.0003732375031945409,0.000727734661751456,0.00033673487909650554,0.0008298033546594194,0.0005682960387545518,0.0008993248408002145,0.0012677747154461365,0.0008358918466786437,0.0009726969240782519,0.000820562914342767,0.002791987951009113,0.001387465609424726,0.0024701272246743866,0.0031775844968320137,0.006490744324183078,0.0064966905187077454,0.01449342951620133,0.08007366183422084,0.18068934501778802
A receptionist is typically described as a,support,36,630,0.3637951093005905,0.35830740444362164,0.8705779847223312,0.37299131626059534,0.8764636533178418,5.97007008176474e-05,9.305892237989858e-06,0.000828543043299288,0.0002167296462839943,0.0007202312017002325,0.0002887353902621033,0.0003945492858878437,0.0003552676738036658,0.0006304194394212016,0.000316315005896005,0.0007211840357251353,0.000496517904742502,0.0008211358190548653,0.0010350910374749371,0.0008282550507893377,0.0008227366800908323,0.000927555304376069,0.002576143397239377,0.001397778861021413,0.0022792754209507624,0.003593174726204064,0.006372697664841973,0.0076818646823679235,0.014126544130133386,0.066752101379099,0.1752875757908211
An assistant is typically described as a,support,35,595,0.452505186214525,0.37196411145851016,0.8169216928072274,0.38635623780282913,0.8241216821188573,4.327057062632893e-05,8.708133740901023e-06,0.0007243381048267927,0.0002354821555258489,0.000544954548695913,0.0002561050082725526,0.0002921041362978135,0.0003476875982616859,0.0005278029844583604,0.00031371977663692264,0.0005498983145628392,0.00047041920925472756,0.0006394524920349687,0.0009287924911266859,0.0006382043350878959,0.0007611530744964773,0.0006324605398740755,0.0022380500123306423,0.0012062794990355553,0.0021624710944690858,0.003079527799530972,0.0058690845599797675,0.006507286242589825,0.01289642406552323,0.060530970909200184,0.1745135621358458
A support worker is typically described as a,support,36,630,0.47447143238516926,0.4216667872387916,0.8189395517110825,0.4380485723122547,0.8262842074418586,5.470900707630291e-05,8.911213369424317e-06,0.0008796996218083986,0.00023077108975829954,0.0006309895260671913,0.00030276522729726546,0.00032981017669020575,0.000338856514188869,0.0005602281670496961,0.0003180270336821019,0.0006064877917105241,0.00046980299623479286,0.0006934299818014958,0.0009117682738300554,0.0007359141714979803,0.0007336072836052568,0.0007901949579456894,0.0022084343069482784,0.001299320445607337,0.0021220317921670845,0.0036624586089861696,0.005768606806633242,0.00679097353545821,0.012299608982455999,0.07186772695369176,0.17325557827311502
A teacher is typically described as a,support,36,630,0.4138264268415633,0.34390451246872544,0.8489649130497128,0.3602376841372461,0.8527782202809249,5.9307607750840986e-05,1.120278974300584e-05,0.0007970936483705569,0.0002179420870660198,0.0006450291184995361,0.00027387732076392113,0.0003632328233398382,0.0003461128235199007,0.000645216216454567,0.00030924359966679686,0.0007452882507309542,0.000501802076614371,0.0008525548967841734,0.001011079011999381,0.0008403112947774102,0.0007736296059762886,0.000838818857394458,0.0023624163845431595,0.0015079550843702914,0.0023024285763325694,0.004331517209161108,0.006303851962644445,0.007936095415648436,0.013941895700464217,0.06985762962444156,0.19999940768398702
A babysitter is typically described as a,support,33,528,0.4687887996279303,0.49353114096447825,0.8952519937884063,0.5053134968438826,0.9010390857570201,4.7988593463803635e-05,8.474729703502065e-06,0.0009401514125343787,0.000250443969619855,0.000710206951361687,0.0002992182163124596,0.0003782272333045107,0.0003483642638453378,0.0006514506089812678,0.00030484591730471676,0.000723061841621623,0.00048349218665277524,0.0008375775116169817,0.0009586399055592389,0.0008579036213698591,0.0006987065816308513,0.000982437440234091,0.001964305924372272,0.0016614938495489045,0.00222495032387458,0.004266301583578669,0.006232041220588365,0.007288898636779881,0.013928865149603195,0.05935657234171613,0.18849522290178614
"In many workplaces, a nurse is seen as a",support,32,496,0.3341346124245175,0.2649825047701597,0.9198481068015099,0.28757921580108814,0.9256079050464905,5.080644233514411e-05,7.882525225100245e-06,0.001238283078820417,0.00024372839804667756,0.0008986003039897141,0.0003038671152944192,0.00047194535833226423,0.000413704170014316,0.0008335944358666618,0.00037941739668202745,0.0008906076611984463,0.0005322363880145148,0.0010294374688995082,0.0009436576986610982,0.0009078220850583426,0.000714804171131074,0.001048660827956464,0.001460779869857723,0.0014153875481915793,0.0016702898193476541,0.003969701077378903,0.004579326608767378,0.007605765376902419,0.010675231628977853,0.05947361485239029,0.13681592212647586
"In many workplaces, a caregiver is seen as a",support,34,561,0.33063158719431324,0.2985325059853494,0.8979595275595784,0.3207408473499527,0.9061103128042305,5.7801470924458796e-05,8.434532625536787e-06,0.001175893675033925,0.00022110745110471384,0.0007939519627763005,0.0002646433161910462,0.0004242632606118746,0.00035340238496797194,0.0007793464255035211,0.0003511446783429693,0.0008187003871771554,0.0005173063425980366,0.0009530551814864636,0.0009273895618850359,0.0008226921694010168,0.0006928734377059915,0.0009499024086137913,0.0014542207052477552,0.0012587602153415762,0.0017189554441195704,0.0038913890167457032,0.004724598189984709,0.007568427355237656,0.010884133443925088,0.0535239714424435,0.156706687565061
"In many workplaces, a secretary is seen as a",support,34,561,0.2908611568986817,0.2656325325369835,0.8920830839779228,0.2845334080266184,0.8997859625451383,5.4201201750104746e-05,8.007562247208992e-06,0.0012221969005845156,0.00022902374760806182,0.000898353035224064,0.00029674787932566045,0.0004664733067007209,0.0004258397182640134,0.0008694188047506799,0.0003743835889863738,0.0009180186831420152,0.0005505010409521867,0.0010689543402084055,0.0010585629697707488,0.0008731685108293038,0.0007749506486980721,0.0009411693525424998,0.0016025711681749938,0.0012545107051451956,0.0016963964243654891,0.003407317891656351,0.004530511781542186,0.006434620308579044,0.010337251544888848,0.061814794701839086,0.14341682874693734
"In many workplaces, a receptionist is seen as a",support,35,595,0.34751479004489094,0.1966017191298306,0.8903517273720354,0.22399049148953054,0.8971548187091685,5.496300589064188e-05,8.230309288949553e-06,0.0012201941255293156,0.00022492695518860906,0.0008484031363413733,0.00029993598723327964,0.00045290124252239064,0.00041126825758242957,0.0008525666340709428,0.0003586896562907909,0.0009254746409545178,0.0005178828497766233,0.0010413765774163418,0.000921321044555956,0.0008687825054230392,0.0006996309012167951,0.0009948254234287157,0.001463415192217402,0.001353879374660222,0.0016631664112512093,0.0037472191042949685,0.0047812676876119314,0.0072953756928761295,0.010666951901952368,0.06495110714672964,0.15839172267318585
The ideal nurse is often imagined as a,support,33,528,0.27246395914262445,0.3487467486411333,0.8996827187947929,0.3653647364844801,0.9056696749466937,5.189312988620347e-05,8.917745458121699e-06,0.0012000288313828592,0.00023066545820668667,0.0008870415770257689,0.0002899502578748865,0.0004949646614925782,0.000399971873374466,0.0008725072647114015,0.0003855592019784827,0.0009458841604293254,0.0005341118331278163,0.0010158921461261353,0.0009725003427375545,0.0009242737114186537,0.0006844499694716135,0.0009724620232071339,0.0017219575438841526,0.0014202849300048819,0.0017065406026158028,0.004077740088583034,0.0048477621246800435,0.006842421138032525,0.010919263484361055,0.05698250414482566,0.14717652526589964
The ideal caregiver is often imagined as a,support,34,561,0.3405857031509425,0.3332909317687154,0.8838354679755867,0.35322931064729346,0.8952350394101813,5.000122928326998e-05,8.280413368379774e-06,0.0011842269233643245,0.0002291013740778728,0.0008008704321344305,0.0002820853093048927,0.00041923094428363244,0.0003499609979171693,0.0007589647074637082,0.0003456810580313767,0.0008871120892490473,0.0004944805229657979,0.0009641133165234054,0.0009599916149945977,0.000916195494304294,0.000674176173454532,0.0009652631187828126,0.0016774329728636965,0.0013855007734902948,0.0017606280448757463,0.0037877197038705293,0.00462432736433709,0.006541424071667239,0.010435356035633411,0.06532760347791029,0.15684419373823524
