context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,36,630,0.30087556689857153,0.15024322527460754,0.963462901301682,0.1655608088694862,0.9637575063243276,0.0007131358823948714,6.426691877835388e-05,0.031333126605052,0.016400860563978943,0.04587679211803789,0.046087405385128684,0.0454871421789533,0.07141512581833503,0.04510258840550977,0.11497836287642817,0.0459636424700322,0.11896443736017491,0.06164072377547734,0.15326483173378447,0.06748494703520691,0.18549297620958233,0.08753236735491303,0.16609745412353222,0.06307880882079644,0.2245748684990625,0.09971285987052471,0.2685968272766871,0.11058165641015537,0.2830711896922958,0.0030635629309121244,0.007599325829310135
A manager is typically described as a,leadership,36,630,0.4435007582062697,0.26713427249342203,0.9639896221924573,0.2807286963925435,0.9641867129855086,0.0006836836838221859,6.282981860812454e-05,0.03535139750952897,0.01809420856836839,0.04176503199272234,0.047357378770694444,0.04803170198655397,0.07516653092287823,0.04361003684349632,0.11653859054647071,0.044798900440538726,0.11902503010377334,0.06208788775677261,0.15188340589430646,0.06165750629151215,0.1846993786792298,0.0802778068087825,0.16336081447629852,0.0697860443433321,0.23550018950207713,0.1029993018891486,0.29315649865746657,0.11595986961578023,0.3170149987713921,0.0025876481321014826,0.0074053824866560525
A leader is typically described as a,leadership,37,666,0.3051657922749082,0.16512410435825586,0.9507049559615552,0.17678090650042577,0.951053743701209,0.0007070335631911499,6.316339366688409e-05,0.03702570644565071,0.017674502548783118,0.04577915161475325,0.046079836944926164,0.047935824279573686,0.07403791557522668,0.046261325902845735,0.11484032786425714,0.04872654591302332,0.12252643175309627,0.07077267658510931,0.1502197729511187,0.07675661710481287,0.18528316579510273,0.09806941368424912,0.16341092586941317,0.07512290748354178,0.22986675093218412,0.11176664570560763,0.28999378899338507,0.12856980991573,0.3165878357899157,0.003120307234198711,0.008078505026799743
A successful entrepreneur is typically a,leadership,36,630,0.4361446707643508,0.3086527595296502,0.983288635732606,0.32705006867763586,0.9840929919960786,0.0006957840166544224,6.766160225242975e-05,0.043706028155853706,0.01818049259821719,0.05961002189643942,0.04870891399702451,0.04269537305603545,0.07407430366266562,0.039093038953530224,0.11889050362662529,0.037621244657962044,0.11830582512438068,0.04454538765008755,0.14213439364114805,0.06690347539839911,0.19457724471168147,0.07941811178056445,0.17315208721183634,0.06630786718570325,0.2500109774372795,0.1071055822946953,0.3039514327396087,0.13223755062680392,0.3015461648218602,0.0030900879633582994,0.008012144817876678
A strong executive is typically a,leadership,36,630,0.41954427632514296,0.30177968461066484,0.9770711513701826,0.32859845527855214,0.9786011557547454,0.0007073943030705323,6.706246993347221e-05,0.044688430648711835,0.019339039148975657,0.051841864984904965,0.049674713946754524,0.04189002196830276,0.07725566185716064,0.04665537409203694,0.12324131348419165,0.04665690490978842,0.12657343150447461,0.051330969842361726,0.15279643534631912,0.06421198803929537,0.20060299990056146,0.07984443621691233,0.17343362725801423,0.06574186850077855,0.23450652050476256,0.10217130414840163,0.28384530351576914,0.13541185778279805,0.29784238981843664,0.0030201659444152517,0.00691170897255084
A company president is typically a,leadership,39,741,0.4497776404540445,0.26209317427128553,0.9909491674043238,0.2898162677156506,0.9910378742256967,0.0005961951973142381,6.06927050136632e-05,0.03650455037732023,0.017091794997888408,0.049648456183541086,0.04590834399496179,0.04436527688091051,0.06954048973203301,0.041318876555361504,0.11272291334773626,0.04048767376557451,0.11472712333814905,0.05196998452326733,0.1440781709077194,0.061881135109884196,0.1770713626771495,0.0882678984324496,0.17375102245203708,0.06512399675418298,0.22165009050024606,0.0931254560583952,0.26751150795486883,0.1072611861020682,0.27184500948970064,0.00401659496895569,0.008808449169923556
A department director is typically described as a,leadership,36,630,0.3992681094721362,0.20275390148162842,0.959409520495683,0.21935586637664528,0.9595821258578212,0.0006646408551552196,6.282981860811221e-05,0.028890121871839695,0.015497310096980875,0.037060536555281555,0.04374688431205836,0.04600730271079251,0.07081595424523608,0.04261937583931385,0.1107470923711709,0.042507414435154496,0.11488877646075199,0.06379899708416834,0.14221238582714854,0.06830237181108624,0.17443534334201272,0.08399418826312773,0.15392838858949814,0.06624479220670054,0.21642151868591503,0.10353924842148451,0.26568540888154346,0.11734833437916523,0.2966471746321061,0.003503303420338596,0.007692282524261145
A project supervisor is typically described as a,leadership,37,666,0.49863739538649693,0.2593030449934304,0.9639414749108255,0.2733607336604109,0.964146768296672,0.0006845661907861028,5.763660353026385e-05,0.028786249700345996,0.014928008005351762,0.03477186990537005,0.04087614811999749,0.04262050113557287,0.06551480490772206,0.0401915518031392,0.10395574328924018,0.04166625520059633,0.10777725608996173,0.04760632337653743,0.13051225768963529,0.0521312779400102,0.1645566261601728,0.06939341040117836,0.13841097810382616,0.06058390122254371,0.20546097487919046,0.09080700254469062,0.26978785248775544,0.10247366077011125,0.2995392418900481,0.0032743070990256997,0.007691396881744658
"In many companies, a CEO is seen as a",leadership,36,630,0.39076237868856156,0.1825719140470028,0.9444273677654564,0.19430205057869898,0.9468318046132254,0.0006920134578957835,6.868220642060484e-05,0.023351955756870907,0.015708874911815926,0.04900204567094234,0.042162236959468906,0.04825380632635508,0.06340659871304184,0.03963274045350998,0.11112930853878206,0.0389698933661403,0.10777660968574172,0.045277703081372876,0.13782944923964782,0.056552099029930504,0.19514204208727362,0.08152277764239044,0.18332439584372426,0.04401568105585009,0.22862237478041086,0.0726268909137237,0.284286566409255,0.10852314838932084,0.3052878309348961,0.0048458742752288805,0.009710918513765614
"In many companies, a manager is seen as a",leadership,37,666,0.4105692849876938,0.21289474004879594,0.9470735942013562,0.23417263946248568,0.9500005339845075,0.0006857882212286326,6.68259305713933e-05,0.02666745163037161,0.01609229430759726,0.054074755362937994,0.042940922494453984,0.05111514244812516,0.06621458054720054,0.04023078314797005,0.11229392363034413,0.042365456147859096,0.10896668279699932,0.055379309460719214,0.14190563330084377,0.0635472451569779,0.18619794566985287,0.08778155399423433,0.1921336318838338,0.050985667554563525,0.23416273755490236,0.08426077487842688,0.2922856900400356,0.10398573480667092,0.30374067940759275,0.0036779104726130086,0.008839861157420817
