context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,36,630,0.4131681175182801,0.3385505697224289,0.90249655675143,0.3583944738129503,0.9080222916018101,5.444800507950672e-05,1.0573927119521419e-05,0.0010569850921266712,0.00022711033851846585,0.0008727849622307228,0.00023625181779563583,0.00049771759097862,0.0004952216017484066,0.0007729570601091325,0.00042730849620302284,0.0008671874467938308,0.0006299784862706505,0.0009141974151407454,0.0011071305654989155,0.0008599484722126461,0.0009520324005120225,0.0008945731851168111,0.0025029924791631878,0.0013780184601521822,0.0024609070895515637,0.0037389953098497545,0.006428553140642295,0.00782756457997468,0.014515504157598082,0.06785758349452843,0.1901527855058215
A manager is typically described as a,leadership,34,561,0.3774854465649957,0.3769913683645427,0.9151733872713521,0.38855563668039395,0.917799719811228,5.7802130686115466e-05,9.826009147176842e-06,0.0010260761529431782,0.00023126655127968652,0.0008615491534892314,0.000234202627934365,0.000479305645919904,0.00047886293208707894,0.0007323382672730291,0.0004097934664463993,0.0008076451690968233,0.00061491111464156,0.0009034161912503977,0.0010570191164465898,0.000851816030853494,0.000960623740707463,0.0008152186221577747,0.002857593652726874,0.0014461942665248459,0.0026398817415773297,0.0042248558754981,0.007395470275086191,0.008658627043139163,0.016483445503315625,0.08137653337212178,0.23650094559045243
A leader is typically described as a,leadership,35,595,0.35321085242956457,0.3147210138849914,0.9354685543803498,0.3254851224992308,0.9368888131039057,6.160035583856499e-05,9.83368712583437e-06,0.0011913643401998055,0.00022829842174425835,0.0009055514974979517,0.00022136456467037403,0.0004992054363792684,0.0004605708723519524,0.0007749443356977937,0.00040512741257823224,0.0008258884488861704,0.0005947588152745257,0.0009102575065586863,0.0009869063555707903,0.000879879632272325,0.0009198008956444641,0.0008312370775710306,0.0029204767626541703,0.0014059802583516448,0.002645395011205747,0.003759664164402246,0.007428056422862242,0.008188526692250658,0.01677504133457219,0.08627873770253743,0.23421211710917764
A successful entrepreneur is typically a,leadership,33,528,0.36759489054308303,0.47223057178780437,0.9508957589277998,0.49938518002454657,0.9531316786706157,6.211779785936717e-05,1.0715013765069417e-05,0.001217576312834249,0.00021651207115526048,0.0010315356828254666,0.00024032922920565655,0.0005796763078461933,0.0004739981775106433,0.0008982759785586654,0.0004009199108860783,0.001126864591702617,0.0006678471997894838,0.0011277056405687845,0.0012205802885633212,0.0010053367604544875,0.0009647996424199549,0.00112928758869451,0.0028909649503923297,0.001748598242516029,0.002413230790158027,0.004789286184512046,0.0061598290724305315,0.009343365595484881,0.013021793512749317,0.0577866898418499,0.16782358249322382
A strong executive is typically a,leadership,33,528,0.2799340264816182,0.2620298406109214,0.9295976107241586,0.27983647309883963,0.9317639812088601,6.0910196958119306e-05,1.0079184963554113e-05,0.0011538032538292726,0.00021536942176496868,0.0010378402747060664,0.0002397200169796135,0.0006192471435431178,0.0004684877758105208,0.0009707964206958062,0.0004470718899940272,0.0011203504213244046,0.0007218164943304349,0.0012271123187846918,0.0014250739386654557,0.0011023139628521643,0.0012019507397546384,0.0012663694736876588,0.0038122126654864807,0.0019212471576622828,0.003395439871095514,0.0043409769874770575,0.008546981430902654,0.007729735869752733,0.018264246518003742,0.07209360762966355,0.2583207813741205
A company president is typically a,leadership,34,561,0.3039792503043047,0.30619864584878087,0.9527055213693529,0.33585576450423105,0.9548207742477643,6.297011589760492e-05,1.0857835949363391e-05,0.001208202542523657,0.00021077218011065802,0.0010929523440524039,0.0002519142176364254,0.0005977755720711743,0.0005520131961679429,0.0008982379444343658,0.00046080752679592815,0.0011054685860024166,0.0007353186618447109,0.0011455215860804303,0.0012979978877105964,0.0010160817730018572,0.001023790444186702,0.0010987139720074737,0.003130877582810293,0.0016442485536838768,0.0024775469463462207,0.004807104719877004,0.006695359152391667,0.00999639989706521,0.01467418691266735,0.059686269551888695,0.16665312453673067
A department director is typically described as a,leadership,35,595,0.4340394327114033,0.34711816627532244,0.8905660319142044,0.3638447511993945,0.892171574425447,5.8155882374277826e-05,1.0527625600574377e-05,0.0012297021069191938,0.0002462226726575637,0.0008651796957871728,0.00023843018245932917,0.0004825766115413787,0.0005399255710903494,0.0007587573421134237,0.00043691444842560237,0.0007745078182022437,0.0006512703982832134,0.0008078320844938188,0.0011252028897088668,0.0007940328642391239,0.0009499013788465056,0.0008006186929313063,0.0026963360124811343,0.0012895612139775885,0.0024734668732821247,0.0036574959345418317,0.0065105830687205305,0.007211899746360228,0.014848432118685374,0.07422985643210771,0.18307616951397582
A project supervisor is typically described as a,leadership,35,595,0.4767996338018714,0.4451751827728003,0.9174730062950402,0.4562293818980834,0.919613830777962,6.103023112252067e-05,1.0246662816989652e-05,0.0010732980594082325,0.00023472100574168614,0.0009030011439452303,0.0002296757059981447,0.0004904664391107622,0.000488931208452627,0.0007217264909522864,0.0004234631140829702,0.0007795899609412202,0.000622713291529174,0.0008299997034235011,0.0010150375098525487,0.0007975749522814591,0.0008872027212868997,0.0007530175394599891,0.0027140655933659045,0.0012662770651101867,0.0023825624885408167,0.0035570236513276228,0.0060890523568596115,0.007896160647275977,0.013519823136774812,0.07297637126468252,0.15908121369405154
"In many companies, a CEO is seen as a",leadership,34,561,0.2457506971494306,0.3423000453040004,0.9061472720932215,0.3652319746033754,0.9161561027576681,5.322027223699764e-05,8.015925434302824e-06,0.0013513706121291668,0.00022462252165424053,0.0010264102933696781,0.0002382806634848055,0.0005587275721805236,0.000600703935820888,0.0008560496338615605,0.0005100737872084714,0.000978368081871996,0.0006913629450390627,0.0009992239791685887,0.0011575687907313865,0.0008366951987683454,0.0008529813769974212,0.0009010430722929386,0.00195110125355426,0.0012274338342859695,0.001824761758235858,0.0035906609805187125,0.0050661259403970505,0.006789179006277738,0.011115341153632056,0.05096320114318368,0.12853825197807822
"In many companies, a manager is seen as a",leadership,33,528,0.23626944235957978,0.3303099414333701,0.9140605886932462,0.35484463328612037,0.9218887372626341,5.8387887488837284e-05,8.710026465118974e-06,0.0014174045904767347,0.00022469999356569933,0.0010627963265694355,0.00024380070203884735,0.0005670102470605713,0.000621426424813695,0.000872701719541019,0.0005029842521535902,0.0009819021335857507,0.0006804417746028798,0.0010158298872710405,0.0011011915694286217,0.0008755671127610966,0.0008382506511030738,0.000979248167445316,0.0021699279459163425,0.0012815066202402567,0.0019289007979621485,0.0035699253096663016,0.0056321083577587795,0.007216981967696195,0.012579626557875085,0.05885251740684861,0.15273683596421953
