context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,37,666,0.3281933999227947,0.19041064381599426,0.8727531246840954,0.21881842982111266,0.8890177136927377,0.0004004284370867296,2.6956111976852616e-05,0.003916280448653722,0.004629355460565343,0.026297877236668158,0.014259785156846644,0.010980937663249079,0.01773435263635167,0.01337037026860582,0.0238210119049265,0.01643486453609843,0.028218878228851274,0.018361972611126536,0.03994099612818711,0.02320025720456111,0.053034938516919615,0.018293194623991947,0.061294942451255906,0.028538326850432925,0.07817670379745924,0.037198319087149614,0.09612497904991042,0.04485154448788174,0.08549831093054755,0.014819116082609727,0.018255378597299587
A manager is typically described as a,leadership,36,630,0.36321737235460233,0.22320605930872262,0.8500004555098712,0.24604885231383378,0.8624736397396191,0.00038099598388497194,2.480198375809681e-05,0.003477034272070422,0.00466571761621809,0.028922478161317794,0.014956250340427725,0.011956094309316942,0.01915732733372351,0.014737343562743801,0.024242242553348423,0.01469488284667929,0.027604819542655885,0.016797167540183983,0.03864726879031691,0.01765898516694402,0.05054871762223004,0.015942062318164286,0.060661107141008426,0.033047784665061336,0.08029674389155654,0.04667302021492461,0.10114767177316117,0.04803795091445789,0.08630173258060819,0.018113939839022077,0.021200203941291504
A leader is typically described as a,leadership,35,595,0.34744967745642524,0.3066309941932559,0.8619246762245893,0.321506016101921,0.8810471765282273,0.00038425711910862985,2.489599019168993e-05,0.00439434702419369,0.004825264643478265,0.02971030005641501,0.014890838727467706,0.01275707772245951,0.017564854563861587,0.015765873266722342,0.022955089951616763,0.014131332435151186,0.026245707343244367,0.015768335899801967,0.03609131164055036,0.015511858597290429,0.04873592005339393,0.019643989388668168,0.05853013698735791,0.03519304062680528,0.07559210791764792,0.05306095963773295,0.09824027027737929,0.05522556589679551,0.08603889841255152,0.016418835746172103,0.020405533108793762
A successful entrepreneur is typically a,leadership,34,561,0.3429283085448769,0.31008922308683395,0.9307510572252795,0.33624557658913545,0.9388114656394464,0.00047181608291732097,2.993092345528437e-05,0.0033457187941437505,0.0045917523181155774,0.025827938313443186,0.01491679907088457,0.011705322494509137,0.017015850203018625,0.013293265264652583,0.02305112306728064,0.011563859489136167,0.028391342406376543,0.013695026120143035,0.03862953284733687,0.016472882698708086,0.05412139876115433,0.016676490333401142,0.06729151200288325,0.03522633096848834,0.09072665053128601,0.058214235018507914,0.11655294282798563,0.05378234884277152,0.09682863189310088,0.0124159415774756,0.016696338382867996
A strong executive is typically a,leadership,33,528,0.3933378609671332,0.3501514010131359,0.9658626437885687,0.3764133833901724,0.9674145835197123,0.00040094920294756235,2.619641229751789e-05,0.0033584554740045485,0.004646016921169827,0.02713874301487067,0.01604871886173992,0.011504843041707763,0.019394632629003292,0.014611212525618804,0.026316435707528906,0.013004925924459586,0.03138302451802787,0.014569608752855682,0.042241584518023886,0.016813924307006598,0.059649648489170044,0.018713595545514425,0.07472073784306173,0.04464896293199359,0.10300630022549559,0.06359588914073837,0.13023214451124812,0.054670991124643645,0.10581763148543603,0.013371415824130995,0.019350001071068736
A company president is typically a,leadership,34,561,0.3744762634981064,0.20981827285140753,0.9725568469148129,0.23416028755309526,0.9756037144014726,0.0004769337423967293,3.137745424559122e-05,0.00398913100020494,0.0047653065651223365,0.03464037637741595,0.016098624237389548,0.012239183126446573,0.018771315079725633,0.012395879114921855,0.02411327614783454,0.011238855560138187,0.028768509070110634,0.013577654680512993,0.03833715273563981,0.017221292693950133,0.056170705000367485,0.019299340574119236,0.067669068597138,0.03254328793375268,0.09191793055546153,0.04548495393121356,0.11519322290333012,0.04703302999472769,0.0993658195142085,0.012587369607723716,0.02734523424350937
A department director is typically described as a,leadership,35,595,0.29249158681210974,0.13776880106888711,0.8637011176906526,0.152002839371562,0.8771518687753996,0.00034334174530379664,2.743338146435903e-05,0.004444925405294496,0.004594245360475952,0.02905939178252806,0.01449299637057482,0.012065947275680871,0.019045426949202377,0.013941219552534056,0.024121802228437354,0.015381889922564363,0.02768916153273892,0.01673995475301151,0.03828904114772464,0.021976911236260742,0.05056396991141615,0.01910033685758551,0.05863250985517884,0.02522759652725469,0.07644771778602229,0.0357381162575175,0.09665020005867296,0.03965027261908646,0.08359312907382112,0.017050377651898686,0.021742877005434813
A project supervisor is typically described as a,leadership,34,561,0.436979778341822,0.22773965122178197,0.8653583428822458,0.24163292364391964,0.8714946863947262,0.0003569290841468333,3.4239955507945277e-05,0.004494327239012407,0.004347733627881055,0.02169659702593332,0.013274966603870009,0.013805566254976547,0.017823383925104533,0.016733752889589257,0.023890531043085445,0.021966128021527604,0.028429241769413263,0.0233366246411409,0.03931661819183147,0.023071221102639906,0.05041604665439349,0.01861769082910284,0.059610910705379196,0.02447018913992154,0.07816820875277221,0.03620876555972209,0.09674077507072176,0.04046915931443397,0.08254894139847511,0.01639246479777921,0.01566960620686943
"In many companies, a CEO is seen as a",leadership,30,435,0.3000806038626759,0.2738898522220552,0.9471730678342283,0.29025432911657845,0.9532246930793917,0.0004396112211504275,2.6746755742834694e-05,0.003885018343668978,0.004106970373343836,0.025700661524839727,0.013429426311618857,0.012676479676840807,0.01606778150660195,0.017614093837710783,0.02287631103371386,0.013759561940789646,0.026191485775778994,0.017335813396430984,0.03623601966623771,0.023701796154669594,0.04777157503284421,0.02037621738426415,0.056304342194124626,0.03230333981258175,0.0715782908626214,0.038437936181025,0.08934090090767534,0.04078598745949438,0.07723291487268887,0.013993862193276469,0.01239681430048973
"In many companies, a manager is seen as a",leadership,31,465,0.3085930711565284,0.2687550922855735,0.9514394932193682,0.284799226148607,0.9557919609824239,0.0004238258707212124,2.4432567917688543e-05,0.0041294935689179905,0.004109121473305358,0.02617369550559313,0.013821909405500332,0.013730448172645779,0.0167852215798266,0.0191277535969129,0.023797038502097325,0.015093549409730539,0.027015461512482516,0.019840768607145075,0.03716948154514031,0.02291164701831278,0.048906013244213085,0.0209586674002452,0.05874723002457024,0.03807903989011391,0.07597172095497315,0.04419049034945408,0.09486357582335851,0.04115717634015021,0.07928253382166937,0.017211475376092373,0.015213572087944998
"In many companies, a leader is seen as a",leadership,33,528,0.29617643112997766,0.2773306993767619,0.9457954815588892,0.2943248763185693,0.950641787621862,0.0003891058799578989,2.292147817102364e-05,0.003708503630884859,0.004139677100554066,0.025985648376172406,0.013708137148689237,0.012549430770902634,0.016475166590311483,0.020916698837417314,0.02388450612307409,0.014626897678703173,0.02799973936425793,0.018322509329847463,0.039064496675531114,0.01991432528298917,0.05129545300389682,0.023656767604532853,0.060341920138071846,0.04172276333981043,0.07731524764645628,0.05072131894465762,0.09815251740453604,0.047884633116296635,0.08560722834547489,0.015814282876863865,0.01330713029660946
"In many companies, an executive is seen as a",leadership,30,435,0.2430352553682389,0.2686292394064367,0.9641725411638618,0.27969269453387824,0.9663847306892421,0.00039714125466851663,2.2267499943059064e-05,0.0038162436586415003,0.004114207692012214,0.02616535207296116,0.013596522112387792,0.013140479132567474,0.0164859053835931,0.019237096751543465,0.02359363599437245,0.01428949645228251,0.027472320662634667,0.018306758311117353,0.03788085229919815,0.02232809299860443,0.050511131054533004,0.020724076259289594,0.05891974165221831,0.03414528793241905,0.07486855875135184,0.04356093829359029,0.09447940707182638,0.04242564107356833,0.08191866013810904,0.01609322320499687,0.014084601861353832
The ideal CEO is often imagined as a,leadership,37,666,0.2524191183855022,0.2589688142761588,0.9265223206020892,0.2807301267821458,0.9384753646008903,0.0003554805298423738,2.645001524971959e-05,0.004100359130515556,0.004359295506781179,0.02365474804581722,0.013644216414359341,0.012751544735395887,0.01677606386020666,0.01577034143549773,0.022715564533787102,0.016826387192784724,0.02585553337759704,0.018355749337519503,0.035273624964281096,0.019151220082699726,0.04435546558285267,0.01968553518066226,0.05393959805982683,0.024497423203344644,0.07043959033155335,0.03118343022587438,0.08957557634205486,0.040328952504712606,0.0778925115884157,0.018336182569558133,0.015763215451823145
The ideal manager is often imagined as a,leadership,36,630,0.2292529499050008,0.2668269737623632,0.8924956107512116,0.290606672046124,0.9045659857365536,0.0003550998758406524,2.5881864323923365e-05,0.0041470231855838665,0.004365876976516402,0.030457333334021473,0.014723157146910963,0.014555083433654975,0.018110572365552607,0.018386509855841213,0.023307306970594983,0.019001740494041783,0.026187506125758216,0.02013725633941543,0.03518343276748611,0.01827672353856947,0.04409233159685639,0.018349663343140737,0.05483128954783915,0.025051502268081345,0.07154236320430872,0.03498749659714432,0.08960449193767085,0.039256045863660445,0.07496667526619945,0.021071526393722458,0.016141583517712728
The ideal leader is often imagined as a,leadership,37,666,0.23236745746198106,0.27552597341127694,0.8972236576955765,0.2944596833021933,0.9107736299847602,0.0003432386015094108,2.4421986527676064e-05,0.004181112931097031,0.004476971946856193,0.027684653450855835,0.013955637981815185,0.01353434998919677,0.01680675592486365,0.01751016897761309,0.022004865733176386,0.01750587579282848,0.02492316406073967,0.020814111132118257,0.03340126329417685,0.018405981602648218,0.04326515881240971,0.019337198833031293,0.05273213134189482,0.02562798116969739,0.06947683690127984,0.04112640906429379,0.08943872811092472,0.04459522032077581,0.07811367735354834,0.020771400430556922,0.019835797149497573
The ideal executive is often imagined as a,leadership,36,630,0.24029900855454966,0.20623806025832891,0.906647622352466,0.227962055025273,0.9179959061038971,0.0003388104130961613,2.458488717607368e-05,0.004085683369433932,0.004345054637636157,0.02648532209615951,0.014005067832127358,0.013762264554034941,0.017075593445239543,0.01740209397859064,0.02286416742281537,0.017701321812319218,0.026346465155810198,0.020453829802912157,0.03554235737885615,0.01803944118473555,0.04537311920908796,0.020262310713574264,0.05481112000713922,0.027595026648269776,0.07074955483072772,0.04016071515358104,0.09039150170613443,0.04383212937556688,0.07789774354152527,0.01943101028144461,0.018603084566921346
Most people assume a CEO is a,leadership,34,561,0.3419793199139171,0.16961911087855697,0.9768759297439829,0.1882014931179583,0.9799948969997558,0.00038099840354494286,2.547478887109182e-05,0.003594240432157078,0.004612869123049538,0.021912758565008565,0.014159932343494589,0.011430977300759353,0.0176556782613013,0.013304305786221158,0.024068713219416196,0.013161902373994177,0.027028311057361934,0.014548552497610622,0.0353853942647718,0.019095370061896995,0.046400186076090144,0.017057814767945666,0.056465709379233224,0.03219774196445303,0.07520290402273228,0.04762426488713393,0.09752155961650504,0.052090658893935875,0.08841594950049159,0.01606405862468307,0.020934068584848718
Most people assume a manager is a,leadership,33,528,0.27243094770944815,0.19489311543293297,0.972324903588742,0.21211746892367955,0.977818567781469,0.0003814206459388966,2.662508773046665e-05,0.0032952160925864755,0.004667322197621926,0.024949134032297662,0.014861435338771203,0.012340627588351975,0.017891769410907102,0.01283584524721437,0.023096510774149193,0.01191707911680118,0.025956127249372577,0.01425926966091481,0.035414978508547475,0.01553084072552152,0.04764003876389511,0.01683479228020043,0.05911762674370542,0.04149324974056476,0.08092570018053127,0.054052721332315166,0.10009133594511292,0.04996516558190202,0.08376812443699211,0.0157864063386818,0.023000528311152423
Most people assume a leader is a,leadership,32,496,0.24562283476139204,0.2123625366948545,0.9747914749896154,0.22158229438355193,0.9778802785422158,0.0003669125678830602,2.5722290130369974e-05,0.004204305717490584,0.00482545138706043,0.023612540735798052,0.014600585118177696,0.011984860763836359,0.017804167503593427,0.013191101459765549,0.02350549029307443,0.012820495147124616,0.026642607961435676,0.017369558295629743,0.034863013821759437,0.017346524208388937,0.046205456393678526,0.01827785815482612,0.05803162630366458,0.0407225965392871,0.07833530270956543,0.05776793755026755,0.10150216158558689,0.05570308764905974,0.0902705046414484,0.018862429847959907,0.026092301641944742
Most people assume an executive is a,leadership,33,528,0.3191385468591952,0.15578564954921603,0.9766043311683461,0.17737297451094491,0.9793150385553417,0.0003954005306646682,2.322235008841736e-05,0.004122149121511573,0.004508338172806704,0.02652751138021132,0.01471336294014842,0.012180001530438871,0.01865908449993679,0.015213343248788331,0.025067704526833313,0.013799038995687235,0.02858566527405722,0.017521609508448346,0.03787380779304276,0.01782311456727304,0.049383404202648945,0.019134974169138452,0.05842320369682219,0.03618396156628567,0.07838010169643454,0.05636682323397946,0.10389077010918739,0.05914097029424752,0.09530380466403171,0.017627050407413053,0.025043572274059227
A nurse is typically described as a,support,36,630,0.4097695786755504,0.34346166672185063,0.8833534666337073,0.37134182724548737,0.8930790444173908,0.0003619631462836847,2.4866092627670896e-05,0.003663474761165499,0.004893092242773515,0.029232338130878412,0.014436998472427206,0.012716166094712374,0.01728709915357292,0.01623498175174525,0.02138159417784938,0.014637963698471755,0.02436138155469248,0.018589231941992836,0.0352791794218185,0.01905150155005738,0.047985902341720704,0.017740138436549105,0.05912613206178899,0.03053147890891598,0.08197181900690301,0.04271521328872973,0.10330284908618509,0.03808970377625289,0.08833534499228674,0.015045722928900749,0.019705621902138617
A caregiver is typically described as a,support,35,595,0.459006539546247,0.43634489132091403,0.8672070396132767,0.4564525551031693,0.880763440386545,0.0003156353149397221,3.177104145339258e-05,0.003531355060037808,0.004718775095833453,0.027936131359507524,0.014008736487430055,0.010292608425351138,0.017115002768999396,0.013597255773941806,0.020667321835129916,0.012296374794070803,0.02350850742009416,0.015126344905567258,0.03331755128142424,0.014349064879177552,0.04724037967644752,0.016344710778570946,0.061202539695080764,0.0333243621990786,0.08445671548922203,0.047453960259816096,0.10727601552889543,0.03762627029699918,0.08805399562395926,0.014961622277284545,0.021530514765734587
A secretary is typically described as a,support,34,561,0.38899493905393623,0.16509057581424713,0.8304806048981845,0.18023667048692005,0.8489328973746524,0.00040755645547784077,2.8730230910617112e-05,0.004017901041085209,0.004769568453031477,0.030677796949285904,0.01492905598838838,0.012431139489901733,0.019444435359480365,0.013534521243092462,0.0247002868228036,0.015262212912062497,0.02826406374680418,0.01781578198527223,0.04093138842443573,0.01961573172910438,0.05139667392761199,0.01835572700703953,0.060092955825385305,0.025419973990847108,0.0777380108853516,0.03934374506760394,0.09742483864163175,0.042724455711059164,0.08436881043599939,0.017932458430965973,0.023162859310643057
A receptionist is typically described as a,support,35,595,0.3189274453067883,0.2107979825232178,0.8894354908261448,0.22814386039681267,0.9014997520826,0.0003308311901112895,2.8418737502395557e-05,0.004344744816272424,0.004643980695564554,0.02764411230455019,0.014127653793190854,0.012856148137993389,0.016753428859970186,0.015611880038508802,0.021531264901215954,0.013404060238432816,0.025019513281555942,0.01665808561460991,0.03576277025505223,0.016733306559692674,0.047985927442972996,0.015072511685267066,0.05769833965050682,0.031290282094236656,0.07925249797464805,0.03943065423084372,0.09494370312871883,0.037289046101736785,0.07749362413819012,0.013851884316362906,0.017452540476641666
