context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
A CEO is typically described as a,leadership,37,666,0.5321166549222681,0.3385505697224289,0.7977191377431154,0.3567171826289268,0.80629587364092,5.100539541588191e-05,1.1595847784141068e-05,0.0013907308624756794,0.00029053283089343763,0.0005661551302459033,0.00022666683563847884,0.0003837203056366631,0.00028153878013114,0.0006300003910075899,0.0004277779985779636,0.0006788306383770767,0.0006063987365970451,0.0006531444249489645,0.0010877333667174169,0.0005875036663926552,0.0008807066407210016,0.0006230813685294082,0.002506623192061606,0.0010033996036181445,0.00208042731889325,0.0031497585253745923,0.005482485831382765,0.006294531783931392,0.01292106900927491,0.06590503055271957,0.1977845932144306
A manager is typically described as a,leadership,38,703,0.5727459375894591,0.3769913683645427,0.7776568389963359,0.3892268145646085,0.7911638154128013,5.258287367039177e-05,1.0763590039109569e-05,0.001418150235230047,0.0003115164825551946,0.0005468516912042023,0.0002419341872886867,0.00036007842871524733,0.0002803498537409536,0.000569350701188142,0.0004175132848643144,0.0006125435129213446,0.0005775217728360661,0.000643020923449885,0.0009864546260110725,0.0005740209157824587,0.0008789609697514124,0.0005831872907289512,0.0028698659333733618,0.0010882572660084926,0.0022717897705839775,0.0035226496377806066,0.006120883236042593,0.007054050709608923,0.013956188985331165,0.06793563333900285,0.2252923811671331
A leader is typically described as a,leadership,36,630,0.5522197862445801,0.3147210138849914,0.8004436946939677,0.32545831440074835,0.8045167697946454,6.348079001827273e-05,1.1678342866043732e-05,0.0013553331991703653,0.0002732224929411282,0.0005407017938615708,0.00021516606281031989,0.00036199434350214034,0.00027082947786296544,0.0005709874233081201,0.0003993766028055006,0.0005894724135970514,0.000567719751781622,0.0005862006133772796,0.0009430686317738098,0.0004911040473414607,0.0008355054466071697,0.0004686689869850101,0.0029616930636384587,0.000927682860066843,0.002285469482963598,0.00279405564392586,0.006189061704408404,0.006292533918754711,0.013804533066447319,0.07126350921816883,0.21843668816109785
A successful entrepreneur is typically a,leadership,35,595,0.5188660433500039,0.47223057178780437,0.9041590152774006,0.4971368076658109,0.9099704861073405,6.202639798913054e-05,1.3751288267286173e-05,0.0010763704382929478,0.0002536115792521443,0.000530702343203018,0.00020851833606037992,0.0003736686749518424,0.0002708307774769666,0.0007071129357507859,0.00041624486728936307,0.0008611251931590787,0.0006335083244980729,0.0008809516808273571,0.0012521220011660512,0.0007210334382164803,0.0009164111194354595,0.0008700227031863478,0.002654037812050628,0.00100153524834412,0.001995646389367156,0.003616275011293019,0.005187143687672321,0.0075141952236501865,0.01181175220268435,0.05667357848590247,0.16635185455332838
A strong executive is typically a,leadership,34,561,0.4279269169859231,0.2620298406109214,0.9303648680215701,0.278302677164902,0.933829879154473,6.495862434575572e-05,1.3787210496578083e-05,0.0009034070397620563,0.00025197086493527706,0.0004776388851234971,0.00020559111058509507,0.0003615796996909888,0.00026985045789028084,0.0007366790521169623,0.0004440272168073601,0.0008924675556744023,0.0006884828634849209,0.0009655526281196547,0.0015222143225247836,0.0008060599488438538,0.0011460172873567487,0.0009375140331411818,0.0038534686705235686,0.0012636352237953396,0.002764027339821412,0.0038809332873168496,0.007362772622065293,0.0067873282096586485,0.01647017810350216,0.06608895613131008,0.25444269982536655
A company president is typically a,leadership,37,666,0.485278828115071,0.30619864584878087,0.9440674897050485,0.3337416874055634,0.949120317621464,6.271055241953873e-05,1.434225685369049e-05,0.0009980696820321338,0.000245982606894073,0.000511064067788929,0.00020330681897656893,0.00036550223305431914,0.00028574631586008545,0.0007143634743046489,0.0004554837404518017,0.0008492948283510198,0.0006877618381347208,0.0008531791330912868,0.001350439956368644,0.0006603183109492124,0.0009549111773218387,0.000683548357213708,0.0026812645794714813,0.000899954754020502,0.002015887363769333,0.0038314818758133197,0.005531895044328161,0.007847645340204459,0.012349111130369714,0.04868846641242964,0.1631756551130953
A department director is typically described as a,leadership,39,741,0.566937361992491,0.34711816627532244,0.7842811890877783,0.364374095799576,0.8009689627115222,5.164160754617292e-05,1.1253405116284066e-05,0.0011415181344973102,0.00029364149673985273,0.0004374972098907623,0.00022204218150714329,0.0003153900544189472,0.0002755274968208442,0.0005496595980359383,0.0004136365548801824,0.0005739613741460444,0.0005837836718621273,0.0005730570829896185,0.001030753065970757,0.0005209295688968496,0.00082638342469392,0.0005968865411724917,0.0024782048847455653,0.0009869703857773424,0.00207735730026229,0.0035702763012095996,0.0057741089992991365,0.006208251496220771,0.013198602406288394,0.06159787813059489,0.17353228056188247
A project supervisor is typically described as a,leadership,36,630,0.5877107642746829,0.4451751827728003,0.771971172420308,0.45620228530788154,0.777528342219739,5.991924755752526e-05,1.0879660108792377e-05,0.0012334427730992493,0.0002858631326811905,0.0004991401703831278,0.00023503276240440733,0.000338528933439485,0.00027672254921187435,0.0005160277138763399,0.0003963484948308369,0.0005511903932098753,0.0005466071224901552,0.0005324720321146582,0.0009277456728146603,0.0005000251515533202,0.0007706633005077038,0.0005327290815182188,0.002470174206737563,0.0009287324043935898,0.001966163004739162,0.0033578508808935915,0.005276549476387175,0.006401496928305691,0.01129280888290354,0.058101342504607495,0.15499590738192803
"In many companies, a CEO is seen as a",leadership,36,630,0.28662009645303704,0.3423000453040004,0.8800383782945573,0.3692303029674804,0.8953922195505584,5.2916730400832264e-05,9.611984829627218e-06,0.0012495094652991512,0.00029360474937314664,0.0005917817374509031,0.0002305071395549665,0.0004204789866315461,0.00033921430908886996,0.0007593276225216548,0.0005135766016199114,0.0008476829290297346,0.0006905449176049948,0.0008181443486174353,0.001373988945718672,0.0006166660127307012,0.0009439231173252368,0.0005498691569385525,0.001827794949185366,0.0007618157277300033,0.0017954597440821346,0.0028471304030025357,0.004677125747477122,0.0053186669782269835,0.010295320499190257,0.050321673709355814,0.14246022211528125
"In many companies, a manager is seen as a",leadership,33,528,0.2879496785144305,0.3303099414333701,0.884183089947328,0.3544378866790794,0.8939285061751434,5.632677338183485e-05,1.023697887494928e-05,0.0011722178821543289,0.00027576727398391553,0.0005718435690706228,0.00023343506146175053,0.00039262999664725986,0.0003441207736748531,0.0007494148436629643,0.0005022975490225245,0.0008522501664077379,0.0006797884731808558,0.0008305079964911002,0.0012967964025647953,0.0006075705801835111,0.0009226981395778236,0.0005762453897685937,0.0020535293679738316,0.0008027443476707386,0.0018877587169227924,0.0029340772119297973,0.005104068394603826,0.006052338165541946,0.011274238464531952,0.053014089958448946,0.16476558355196297
