context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
A CEO is typically described as a,leadership,35,595,0.3977268287094117,0.3934329259209335,0.9595843572169542,0.4058741624576214,0.9615475170380705,0.0009004222466175027,9.028085552677137e-05,0.03485387399665105,0.03381758156435269,0.03314576154675938,0.07598302276831835,0.0325453482948525,0.10002459558545257,0.0334533481896142,0.11838941323225777,0.04599752431114231,0.12682232041306774,0.04219742825689317,0.14867002212445776,0.05216720735222412,0.19913943850401583,0.049750928813094314,0.21197472426642744,0.05658844085187515,0.22002353831427107,0.05929883561711479,0.23103612404509474,0.06704176114983336,0.24261011411538602,0.06748407292282053,0.24406687280374376,0.06802981677585528,0.2569383736002186,0.07655065048492157,0.26360108671266075,0.074745003943156,0.29131786449247005,0.07905492407901608,0.31613014316922217,0.08995490789988783,0.3012760046748979,0.10757578556486766,0.3086052111223569,0.10912302150572072,0.3016355203109636,0.1077624788607889,0.28998160742103785,0.10776708432850027,0.3060020931257942,0.12432981684410918,0.32314541440577804,0.13508072920579986,0.3909857993171642,0.206399099668932,0.3602493201450284
A manager is typically described as a,leadership,36,630,0.5061637374784644,0.4861278380267322,0.9514030155260116,0.49711015075627074,0.9531486259584199,0.0009768834421819467,9.220806382806733e-05,0.03715165653854247,0.03213682466957968,0.032236583856556894,0.07613323815459758,0.03587983396027251,0.09989270100277714,0.036190508539196226,0.1189443929487359,0.04939228852038266,0.12760120339692171,0.044728332485363516,0.15189436741802342,0.0539651203820076,0.20717473693737068,0.05388841638227807,0.22656764755020958,0.06163651180722871,0.2337836737556149,0.07202838279099058,0.244913414416498,0.0828764896640064,0.25554385316977,0.0836394835261888,0.2598115763201594,0.07913416522863286,0.271172043751042,0.09124952444051841,0.28007306073541816,0.08505335823398875,0.3131744860039759,0.08709345767191864,0.3385822930400262,0.09689475382452711,0.31717394642946317,0.11524877779451959,0.3254929143141615,0.11800253851700372,0.31296392814222374,0.1070239771891002,0.29562489334773584,0.10451982296889852,0.3053489275641865,0.12138265214919206,0.32285746417232114,0.12998244109338955,0.3900210851413254,0.16997947754301795,0.35537944088004225
A leader is typically described as a,leadership,36,630,0.4131396185046547,0.40674212016165257,0.9515784792602062,0.4160987327777548,0.953662932327461,0.0009456286213116571,9.080396019588926e-05,0.04002904116158906,0.031064297478465803,0.03514604368277807,0.07765950835273594,0.0354809901858225,0.1010731888040996,0.03946090304588266,0.12206898643233077,0.05118051857486141,0.13149475142251157,0.05114703042617592,0.1575282104682557,0.0585385223668168,0.20818300367470371,0.05907357751773021,0.2242702896191347,0.06705372708815455,0.23052347004216525,0.07738169390236162,0.24105783845447418,0.08450567469576956,0.2510932203004008,0.08387150587212981,0.25571015161994093,0.08178142823858851,0.26824436310386957,0.09532105272758101,0.2752396905121105,0.08643586132268598,0.3080484253889704,0.08452739767047647,0.3309683058268661,0.10043903998952225,0.31139877630784984,0.1256373023937159,0.3197811028683371,0.1287645181007749,0.30959689960971415,0.11898039374918297,0.294676268207197,0.11973992076036853,0.3117299265688462,0.14125196366853485,0.31877049378960404,0.13879836359331413,0.38919253144246935,0.15965392122528504,0.348161502755787
A successful entrepreneur is typically a,leadership,37,666,0.43231221870606673,0.42847730685025454,0.9469413650222123,0.4390823685999976,0.9522778558275604,0.0008948215742979764,9.02607202800935e-05,0.05551481588731613,0.034320126655909465,0.044143519363979124,0.07656907948926717,0.04847928613648538,0.10288777332178625,0.04341883521399304,0.11543418945128744,0.058937129748139555,0.12404047336983777,0.04757826011818704,0.1423106375621654,0.05210673927693095,0.19224437670735783,0.04844771417916211,0.20020479161430094,0.053230757148243546,0.2103013741570207,0.059053728466080965,0.22693723552181017,0.07068533240169084,0.23395937980577078,0.07360621790132377,0.23666253172505547,0.07054713090438132,0.24928059263298555,0.08098164860504684,0.25034646118656617,0.0777106465883876,0.268008613838261,0.07854863713551706,0.28657319721068486,0.09248401839404513,0.2770567571576742,0.12862129407422426,0.27526561776153835,0.11744707801375585,0.2745271656336394,0.10426644951124271,0.2668082564696281,0.09811209737333766,0.26986444180137587,0.11658066277430656,0.28887412588028755,0.1266593442639178,0.33540456996864754,0.2251536105934293,0.38126131831143006
A strong executive is typically a,leadership,36,630,0.40016922743820765,0.4429887691512704,0.950091079575941,0.456992796402119,0.955162998738615,0.0008870600835343204,9.01668733834361e-05,0.047945741516243236,0.034035272585198055,0.04452360827878025,0.07770053015729422,0.050735265961622,0.10465865878958046,0.040059851632096355,0.12373806836567937,0.0534790591846056,0.13019012888244574,0.047131870450639914,0.14790779896024991,0.05121612423747332,0.20099049293844773,0.04834641239020291,0.20720090321831675,0.05042983111930542,0.2183601031668629,0.053789796791278516,0.23566344396892328,0.06299626892612947,0.24397751186800404,0.06798395351438329,0.24764002352813788,0.06729853103841016,0.2582207124714772,0.08168571488428551,0.2658224267898825,0.07971187578558529,0.28666863236426227,0.07893769242463525,0.30577658496813565,0.09491542698442564,0.29010056003003104,0.1262308562009012,0.29153311937015214,0.12314488053674752,0.286515908633331,0.11587598203733171,0.2669362251957563,0.1119487934206968,0.26962823764177685,0.12626492071163822,0.28520045840887387,0.13279944687049589,0.3458834623624378,0.19213891208276027,0.3549724174478176
A company president is typically a,leadership,37,666,0.40544527254497303,0.2936402312479913,0.9775471927714534,0.31800356412350084,0.9795962060593411,0.0008883971626407089,8.98159711442647e-05,0.045366849435025225,0.03363810854543411,0.03644758282016928,0.07813121424355836,0.03953697853588028,0.10800240131454192,0.036159286469823325,0.12483669344026838,0.04917037297733839,0.13033719230660515,0.049545207886241484,0.14538215525558149,0.0566551119728662,0.19933245561072152,0.0474917742224643,0.2029258758191565,0.04696747396075541,0.2102649422751457,0.048491473671438766,0.22093328230104448,0.05755110531729555,0.22932137392896887,0.057669471159194456,0.23019667521444265,0.0610023978580929,0.23737163411953222,0.06862822706790209,0.24372560891401332,0.07190452496282422,0.2695600917465525,0.0775872532822686,0.29151806346572007,0.08646058704655524,0.28403208671149754,0.11040595888506875,0.280168930163331,0.11636190631076436,0.28111541437714954,0.10735024095239401,0.25711026915500346,0.10298620254936915,0.25948332314179084,0.11574648296278352,0.2718107775971404,0.12403886967818425,0.3256573045522326,0.2099720080892301,0.3471073503254567
A department director is typically described as a,leadership,33,528,0.414578289953794,0.24861902766861022,0.9561095735989511,0.25699355525102874,0.9574245982806815,0.0008996988945911403,8.399650869708982e-05,0.04430735488531367,0.030525442648772053,0.03576648286504904,0.07196630219060737,0.03901305183602568,0.09903943591913551,0.037218281517394966,0.1151471180367865,0.049463901258068904,0.12158279269825803,0.047458383234443624,0.1412429430167318,0.056742600172477634,0.1950154249345224,0.05512464154657641,0.21377213139079781,0.05935880537328761,0.22070499521148854,0.06575986870563807,0.23114858403841704,0.07280377069506384,0.24362540810397817,0.07513559488331266,0.24641128412902383,0.07839852021886157,0.25602137469876723,0.08553508235573377,0.266708728960352,0.0877648947834784,0.2972399812724573,0.0924933821364176,0.31862770916478583,0.10044531024802433,0.30414841261954195,0.11652979583424854,0.31602062770645345,0.11953938050168039,0.3065735731851045,0.11506394265440682,0.29498070802362397,0.11502638697262428,0.31061395205467035,0.1335539905943578,0.3240072288069808,0.14330460171767825,0.38840449583410563,0.19754424405855103,0.36030649787715757
A project supervisor is typically described as a,leadership,36,630,0.5358102959025546,0.3486933261156082,0.9657142008654773,0.36021551878639,0.9669412223486802,0.0008572051645955605,8.005620105126942e-05,0.03665950395910564,0.0298058573780751,0.02926510980477248,0.06540751739676234,0.032077970584233555,0.08660688339839252,0.034937813307010984,0.10344764402551886,0.04422432735306935,0.1111597193318343,0.044559807933832296,0.1353253957705181,0.0533956985615754,0.19369138632581948,0.050130765967054985,0.2145516932223678,0.05559372237936595,0.22044480074941114,0.06282314070941357,0.23194905743802818,0.07327512701267867,0.2455173715473999,0.0691819520107598,0.2426228332985878,0.06800154950271922,0.2516626588236089,0.07721359707386949,0.26067779895435295,0.07398464766150319,0.2895972022453624,0.07594529514146868,0.3136696149601405,0.08318666758029851,0.2908167177061009,0.09994313336839553,0.30101414465632315,0.10037630160496643,0.2923795481135531,0.0968643356175499,0.28354848780911074,0.09559513918554782,0.2951372130731065,0.11302636069527072,0.3074086638751137,0.12473339041744798,0.3799894492584688,0.19085708125224898,0.37090392242946923
"In many companies, a CEO is seen as a",leadership,37,666,0.5525295159963641,0.3753582965582609,0.9685944119701162,0.3944574878869389,0.9713863556858087,0.0008173141419804111,8.023673143675281e-05,0.035783254440573786,0.02914242040253023,0.030809647983634995,0.06670491567624635,0.0392936583739094,0.08719091090947378,0.03425776913231047,0.1056893000462763,0.044942460714098624,0.11399497274388062,0.03796718649939536,0.13134930113913945,0.04461192507867649,0.18010955330628386,0.0717854430404267,0.23833367332739963,0.08421069775095386,0.24469617842723634,0.06035771336499897,0.24831115924100228,0.05622997736277904,0.2605256306155857,0.056456311689348955,0.27056528595139395,0.0663545309266253,0.27799358062098545,0.0653552409952294,0.293466276610072,0.06956324227247701,0.2951741417514436,0.07877762400491492,0.3173959177380364,0.08032139728268514,0.306832391851865,0.08229327290474528,0.31113760906543053,0.08414310293107943,0.3063597272118495,0.09019477888529312,0.2886944710142384,0.08436722283080302,0.2859779651637823,0.09504831966603962,0.30966736642772036,0.12663197715191657,0.35915366744424304,0.27909431368628956,0.405266538834733
"In many companies, a manager is seen as a",leadership,36,630,0.5699534881771754,0.3868812355212867,0.9731951873982325,0.3944687440607595,0.9760127449119409,0.0008453457923561678,8.081010705839516e-05,0.036274800745825626,0.029138267936556075,0.029263176235053517,0.07043788107226452,0.03990635125416266,0.09201343669750256,0.03854984873646556,0.11010778044188743,0.04515725603054677,0.11618272548892378,0.04000871380782684,0.13268541472021286,0.047747608350740836,0.18302622864692078,0.07529214267522806,0.24022302631143763,0.08436008674258769,0.24518723801646136,0.05962306583035377,0.24826102361728747,0.05658417584768612,0.26244690916446295,0.05645377134183296,0.2733067679811581,0.06475207998020065,0.2819561602060229,0.06661337614369435,0.3004283033594031,0.06876766386547391,0.30015960189522956,0.07689191049247042,0.31991235564356046,0.08051046398493945,0.31148693580941766,0.0841689259397701,0.3151519309512108,0.08722897528015805,0.3121551927692247,0.09593467434316386,0.2970940744777163,0.08969545719768499,0.28823733615596137,0.0980107573091575,0.31248812037790596,0.12793166948514537,0.361493006704455,0.2620766711328632,0.39781898978748903
